scene_id,datetime,collection,cloudcov,tile,xmin,ymin,xmax,ymax
S2B_MSIL2A_20200814T065629_R063_T39QXG_20200816T060916,2020-08-14 06:56:29.024000+00:00,sentinel-2-l2a,31.969511,S2B_MSIL2A_20200814T065629_R063_T39QXG_20200816T060916_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20200812T070631_R106_T39QXG_20200814T220436,2020-08-12 07:06:31.024000+00:00,sentinel-2-l2a,27.959052,S2A_MSIL2A_20200812T070631_R106_T39QXG_20200814T220436_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20200812T070631_R106_T39QXG_20200814T220436,2020-08-12 07:06:31.024000+00:00,sentinel-2-l2a,27.959052,S2A_MSIL2A_20200812T070631_R106_T39QXG_20200814T220436_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441,2020-08-04 06:56:29.024000+00:00,sentinel-2-l2a,9.618227,S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441,2020-08-04 06:56:29.024000+00:00,sentinel-2-l2a,9.618227,S2B_MSIL2A_20200804T065629_R063_T39QXG_20200816T035441_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617,2020-07-30 06:56:31.024000+00:00,sentinel-2-l2a,5.662559,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617,2020-07-30 06:56:31.024000+00:00,sentinel-2-l2a,5.662559,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238,2020-07-25 06:56:29.024000+00:00,sentinel-2-l2a,4.8943,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238,2020-07-25 06:56:29.024000+00:00,sentinel-2-l2a,4.8943,S2B_MSIL2A_20200725T065629_R063_T39QXG_20200817T124238_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206,2020-07-15 06:56:29.024000+00:00,sentinel-2-l2a,2.396293,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206,2020-07-15 06:56:29.024000+00:00,sentinel-2-l2a,2.396293,S2B_MSIL2A_20200715T065629_R063_T39QXG_20200919T085206_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20200713T070631_R106_T39QXG_20200913T002657,2020-07-13 07:06:31.024000+00:00,sentinel-2-l2a,25.957124,S2A_MSIL2A_20200713T070631_R106_T39QXG_20200913T002657_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20200713T070631_R106_T39QXG_20200913T002657,2020-07-13 07:06:31.024000+00:00,sentinel-2-l2a,25.957124,S2A_MSIL2A_20200713T070631_R106_T39QXG_20200913T002657_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127,2020-07-10 06:56:31.024000+00:00,sentinel-2-l2a,10.142432,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127,2020-07-10 06:56:31.024000+00:00,sentinel-2-l2a,10.142432,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716,2020-06-30 06:56:31.024000+00:00,sentinel-2-l2a,0.343469,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716,2020-06-30 06:56:31.024000+00:00,sentinel-2-l2a,0.343469,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
