tile,scene_id,datetime,ndwi_mean,ndwi_std,fai_mean,fai_std,rednir_mean,rednir_std,valid_px,chip_id,month_key,chlor_a,kd490,flh,sst,nflh,year,month_num,month_sin,month_cos,season,season_winter,season_spring,season_summer,season_autumn,log_kd490,log_chlor_a,log_nflh,ratio_chl_kd,chl_times_nflh,ratio_nflh_kd,hab_prob,month,p_frcnn_r50_med,p_frcnn_mb_med,p_ssd_mb_med
S2A_MSIL2A_20170607T062631_R077_T40QGK_20210209T210413_0000.jpg,S2A_MSIL2A_20170607T062631_R077_T40QGK_20210209T210413,2017-06-07 06:26:31.026000+00:00,-0.2229295372962951,5.960464477539065e-08,0.0747737735509872,1.4901161193847656e-08,0.9302513599395752,1.788139343261719e-07,16384,2017-06_84d606177667d587,2017-06,0.173822,0.0356,0.12075,28.12,0.12075,2017,6,1.2246467991473532e-16,-1.0,summer,0,0,1,0,-3.3354096411241523,-1.749723491883225,-2.114032986449455,4.8826404494382025,0.0209890065,3.3918539325842696,0.4483162969624387,2017-06,0.7530356049537659,0.101858414709568,0.4732256233692169
S2A_MSIL2A_20170607T062631_R077_T40QGK_20210209T210413_0001.jpg,S2A_MSIL2A_20170607T062631_R077_T40QGK_20210209T210413,2017-06-07 06:26:31.026000+00:00,-0.2229295372962951,5.960464477539065e-08,0.0747737735509872,1.4901161193847656e-08,0.9302513599395752,1.788139343261719e-07,16384,2017-06_2c6828b526cf3a4f,2017-06,0.173822,0.0356,0.12075,28.12,0.12075,2017,6,1.2246467991473532e-16,-1.0,summer,0,0,1,0,-3.3354096411241523,-1.749723491883225,-2.114032986449455,4.8826404494382025,0.0209890065,3.3918539325842696,0.4483162969624387,2017-06,0.9538038969039916,0.0881720334291458,0.4348473250865936
S2B_MSIL2A_20170712T062629_R077_T40QGK_20210210T075544_0000.jpg,S2B_MSIL2A_20170712T062629_R077_T40QGK_20210210T075544,2017-07-12 06:26:29.027000+00:00,-0.2375624775886535,4.4703483581542975e-08,0.0638754367828369,0.0,0.8925001621246338,1.1920928955078125e-07,16384,2017-07_ca71027b911e89ff,2017-07,0.43069,0.062,0.124462,25.77,0.124462,2017,7,-0.5000000000000001,-0.8660254037844386,summer,0,0,1,0,-2.7806208939370456,-0.8423667052087958,-2.083754830550283,6.946612903225807,0.05360453878,2.007451612903226,0.442674462075363,2017-07,0.8249495029449463,0.0801233351230621,0.4279648959636688
S2B_MSIL2A_20170712T062629_R077_T40QGK_20210210T075544_0001.jpg,S2B_MSIL2A_20170712T062629_R077_T40QGK_20210210T075544,2017-07-12 06:26:29.027000+00:00,-0.2375624775886535,4.4703483581542975e-08,0.0638754367828369,0.0,0.8925001621246338,1.1920928955078125e-07,16384,2017-07_29178896001a6c0a,2017-07,0.43069,0.062,0.124462,25.77,0.124462,2017,7,-0.5000000000000001,-0.8660254037844386,summer,0,0,1,0,-2.7806208939370456,-0.8423667052087958,-2.083754830550283,6.946612903225807,0.05360453878,2.007451612903226,0.442674462075363,2017-07,0.8688279986381531,0.1700159013271331,0.4233712255954742
S2A_MSIL2A_20170806T062631_R077_T40QGK_20210210T201853_0000.jpg,S2A_MSIL2A_20170806T062631_R077_T40QGK_20210210T201853,2017-08-06 06:26:31.026000+00:00,-0.2399997115135193,4.4703483581542975e-08,0.0658590197563171,0.0,0.8897103667259216,0.0,16384,2017-08_bc65f0f41f1ed904,2017-08,0.46252,0.069,0.16342,26.06,0.16342,2017,8,-0.8660254037844384,-0.5000000000000004,summer,0,0,1,0,-2.6736487743848776,-0.7710654797213761,-1.8114317050255755,6.703188405797101,0.0755850184,2.3684057971014494,0.442674462075363,2017-08,0.887691080570221,0.0791966170072555,0.377875417470932
S2A_MSIL2A_20170806T062631_R077_T40QGK_20210210T201853_0001.jpg,S2A_MSIL2A_20170806T062631_R077_T40QGK_20210210T201853,2017-08-06 06:26:31.026000+00:00,-0.2399997115135193,4.4703483581542975e-08,0.0658590197563171,0.0,0.8897103667259216,0.0,16384,2017-08_a4d15c7868c6ce9f,2017-08,0.46252,0.069,0.16342,26.06,0.16342,2017,8,-0.8660254037844384,-0.5000000000000004,summer,0,0,1,0,-2.6736487743848776,-0.7710654797213761,-1.8114317050255755,6.703188405797101,0.0755850184,2.3684057971014494,0.4508818951696888,2017-08,0.8707764148712158,0.0785682499408721,0.3404373526573181
S2A_MSIL2A_20170826T062631_R077_T40QGK_20210201T110022_0000.jpg,S2A_MSIL2A_20170826T062631_R077_T40QGK_20210201T110022,2017-08-26 06:26:31.026000+00:00,-0.2379653602838516,2.9802322387695312e-08,0.0619540810585022,0.0,0.8840049505233765,1.1920928955078125e-07,16384,2017-08_beca5610a7225389,2017-08,0.600094,0.0826,0.17328,26.275,0.17328,2017,8,-0.8660254037844384,-0.5000000000000004,summer,0,0,1,0,-2.4937455984552046,-0.5106689693702646,-1.7528464957294567,7.265060532687651,0.1039842883199999,2.0978208232445517,0.4753480975693035,2017-08,0.7893877625465393,0.0638662278652191,0.43600594997406
S2A_MSIL2A_20170826T062631_R077_T40QGK_20210201T110022_0001.jpg,S2A_MSIL2A_20170826T062631_R077_T40QGK_20210201T110022,2017-08-26 06:26:31.026000+00:00,-0.2379653602838516,2.9802322387695312e-08,0.0619540810585022,0.0,0.8840049505233765,1.1920928955078125e-07,16384,2017-08_ce26a9bc6e0775c9,2017-08,0.600094,0.0826,0.17328,26.275,0.17328,2017,8,-0.8660254037844384,-0.5000000000000004,summer,0,0,1,0,-2.4937455984552046,-0.5106689693702646,-1.7528464957294567,7.265060532687651,0.1039842883199999,2.0978208232445517,0.4753480975693035,2017-08,0.9111868143081664,0.0793243646621704,0.4411439895629883
S2B_MSIL2A_20170910T062619_R077_T40QGK_20210201T232752_0000.jpg,S2B_MSIL2A_20170910T062619_R077_T40QGK_20210201T232752,2017-09-10 06:26:19.027000+00:00,-0.2606056332588196,2.9802322387695312e-08,0.0590655803680419,0.0,0.8579528331756592,1.788139343261719e-07,16384,2017-09_f6ee1e8d21beadd5,2017-09,0.316383,0.0605,0.155345,26.805,0.155345,2017,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-2.8051119139453413,-1.1508017739885017,-1.8621068290488751,5.229471074380166,0.049148517135,2.5676859504132232,0.4141168162029858,2017-09,0.8807405233383179,0.1661103963851928,0.4211915135383606
S2B_MSIL2A_20170910T062619_R077_T40QGK_20210201T232752_0001.jpg,S2B_MSIL2A_20170910T062619_R077_T40QGK_20210201T232752,2017-09-10 06:26:19.027000+00:00,-0.2606056332588196,2.9802322387695312e-08,0.0590655803680419,0.0,0.8579528331756592,1.788139343261719e-07,16384,2017-09_a46bcc8fb09df8fd,2017-09,0.316383,0.0605,0.155345,26.805,0.155345,2017,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-2.8051119139453413,-1.1508017739885017,-1.8621068290488751,5.229471074380166,0.049148517135,2.5676859504132232,0.4141168162029858,2017-09,0.8033387660980225,0.0590195432305336,0.4154746532440185
S2B_MSIL2A_20170930T062629_R077_T40QGK_20210202T120552_0000.jpg,S2B_MSIL2A_20170930T062629_R077_T40QGK_20210202T120552,2017-09-30 06:26:29.027000+00:00,-0.292759358882904,5.960464477539065e-08,0.0643606334924697,1.4901161193847656e-08,0.8336020112037659,1.788139343261719e-07,16384,2017-09_43a4628d46dbb8d1,2017-09,0.321708,0.063,0.121749,27.5,0.121749,2017,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-2.764620552590604,-1.1341109771570193,-2.1057937306055305,5.10647619047619,0.039167627292,1.9325238095238095,0.4016637094348445,2017-09,0.8253412246704102,0.1754349917173385,0.4144991934299469
S2B_MSIL2A_20170930T062629_R077_T40QGK_20210202T120552_0001.jpg,S2B_MSIL2A_20170930T062629_R077_T40QGK_20210202T120552,2017-09-30 06:26:29.027000+00:00,-0.292759358882904,5.960464477539065e-08,0.0643606334924697,1.4901161193847656e-08,0.8336020112037659,1.788139343261719e-07,16384,2017-09_9cad637f112770e5,2017-09,0.321708,0.063,0.121749,27.5,0.121749,2017,9,-1.0,-1.8369701987210294e-16,autumn,0,0,0,1,-2.764620552590604,-1.1341109771570193,-2.1057937306055305,5.10647619047619,0.039167627292,1.9325238095238095,0.4016637094348445,2017-09,0.7115004062652588,0.1388313770294189,0.4371894299983978
S2A_MSIL2A_20171005T062721_R077_T40QGK_20210202T140745_0000.jpg,S2A_MSIL2A_20171005T062721_R077_T40QGK_20210202T140745,2017-10-05 06:27:21.026000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384,2017-10_fc5d7bfb68289da1,2017-10,0.321708,0.063,0.121749,27.5,0.121749,2017,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-2.764620552590604,-1.1341109771570193,-2.1057937306055305,5.10647619047619,0.039167627292,1.9325238095238095,0.353528300629109,2017-10,0.8396579623222351,0.0896341651678085,0.4053463637828827
S2A_MSIL2A_20171005T062721_R077_T40QGK_20210202T140745_0001.jpg,S2A_MSIL2A_20171005T062721_R077_T40QGK_20210202T140745,2017-10-05 06:27:21.026000+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16384,2017-10_6377344b51474734,2017-10,0.321708,0.063,0.121749,27.5,0.121749,2017,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-2.764620552590604,-1.1341109771570193,-2.1057937306055305,5.10647619047619,0.039167627292,1.9325238095238095,0.353528300629109,2017-10,0.8401656746864319,0.1207078173756599,0.4314699172973633
S2B_MSIL2A_20171020T062849_R077_T40QGK_20201015T010902_0000.jpg,S2B_MSIL2A_20171020T062849_R077_T40QGK_20201015T010902,2017-10-20 06:28:49.027000+00:00,-0.288702517747879,0.0,0.0597868561744689,0.0,0.8275145888328552,5.960464477539065e-08,16384,2017-10_e06ed11b79eaf8a9,2017-10,0.162358,0.0442,0.117775,28.3,0.117775,2017,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-3.1190304898984844,-1.8179515053923123,-2.138979254396032,3.673257918552036,0.01912171345,2.6645927601809953,0.3649287863329478,2017-10,0.5744821429252625,0.1060205101966857,0.4176955819129944
S2B_MSIL2A_20171020T062849_R077_T40QGK_20201015T010902_0001.jpg,S2B_MSIL2A_20171020T062849_R077_T40QGK_20201015T010902,2017-10-20 06:28:49.027000+00:00,-0.288702517747879,0.0,0.0597868561744689,0.0,0.8275145888328552,5.960464477539065e-08,16384,2017-10_05047f933b8e77eb,2017-10,0.162358,0.0442,0.117775,28.3,0.117775,2017,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-3.1190304898984844,-1.8179515053923123,-2.138979254396032,3.673257918552036,0.01912171345,2.6645927601809953,0.3649287863329478,2017-10,0.8564552068710327,0.1179941669106483,0.4219453036785126
S2A_MSIL2A_20171025T062931_R077_T40QGK_20201015T020751_0000.jpg,S2A_MSIL2A_20171025T062931_R077_T40QGK_20201015T020751,2017-10-25 06:29:31.026000+00:00,-0.2576276957988739,2.9802322387695312e-08,0.0685442686080932,0.0,0.8759475946426392,1.1920928955078125e-07,16384,2017-10_c3a0b6287571aef7,2017-10,0.189808,0.045,0.0613351,30.355,0.0613351,2017,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-3.101092789211817,-1.6617422440633896,-2.7914030061082724,4.217955555555556,0.0116418926607999,1.3630022222222222,0.3901004508032529,2017-10,0.834976077079773,0.1020737215876579,0.4483901858329773
S2A_MSIL2A_20171025T062931_R077_T40QGK_20201015T020751_0001.jpg,S2A_MSIL2A_20171025T062931_R077_T40QGK_20201015T020751,2017-10-25 06:29:31.026000+00:00,-0.2576276957988739,2.9802322387695312e-08,0.0685442686080932,0.0,0.8759475946426392,1.1920928955078125e-07,16384,2017-10_f71998a2a09653ee,2017-10,0.189808,0.045,0.0613351,30.355,0.0613351,2017,10,-0.8660254037844386,0.5000000000000001,autumn,0,0,0,1,-3.101092789211817,-1.6617422440633896,-2.7914030061082724,4.217955555555556,0.0116418926607999,1.3630022222222222,0.3901004508032529,2017-10,0.8336297869682312,0.1643500924110412,0.4518581628799438
S2B_MSIL2A_20171109T063039_R077_T40QGK_20201014T190830_0000.jpg,S2B_MSIL2A_20171109T063039_R077_T40QGK_20201014T190830,2017-11-09 06:30:39.027000+00:00,-0.2992324233055115,2.9802322387695312e-08,0.0554425939917564,7.450580596923828e-09,0.8070849776268005,0.0,16384,2017-11_64c7ff3ae0773958,2017-11,0.122248,0.0402,0.121005,29.95,0.121005,2017,11,-0.5000000000000004,0.8660254037844384,autumn,0,0,0,1,-3.2138882833571616,-2.101703510679181,-2.1119234119250896,3.0409950248756217,0.0147926192399999,3.0100746268656717,0.3682590411435152,2017-11,0.8197109699249268,0.1358806490898132,0.419044554233551
S2B_MSIL2A_20171109T063039_R077_T40QGK_20201014T190830_0001.jpg,S2B_MSIL2A_20171109T063039_R077_T40QGK_20201014T190830,2017-11-09 06:30:39.027000+00:00,-0.2992324233055115,2.9802322387695312e-08,0.0554425939917564,7.450580596923828e-09,0.8070849776268005,0.0,16384,2017-11_8b33555d84a33ef5,2017-11,0.122248,0.0402,0.121005,29.95,0.121005,2017,11,-0.5000000000000004,0.8660254037844384,autumn,0,0,0,1,-3.2138882833571616,-2.101703510679181,-2.1119234119250896,3.0409950248756217,0.0147926192399999,3.0100746268656717,0.3682590411435152,2017-11,0.8248615860939026,0.1255527436733245,0.4410014450550079
S2B_MSIL2A_20171119T063129_R077_T40QGK_20201014T205952_0000.jpg,S2B_MSIL2A_20171119T063129_R077_T40QGK_20201014T205952,2017-11-19 06:31:29.027000+00:00,-0.2816612422466278,2.9802322387695312e-08,0.0654360651969909,0.0,0.8411052227020264,1.788139343261719e-07,16384,2017-11_5229c816165c1880,2017-11,0.149917,0.038,0.0671151,28.97,0.0671151,2017,11,-0.5000000000000004,0.8660254037844384,autumn,0,0,0,1,-3.270169119255751,-1.8976734713645995,-2.7013462230637626,3.945184210526316,0.0100616944467,1.766186842105263,0.4005356899178605,2017-11,0.8886746764183044,0.1197556406259536,0.3999533057212829
S2B_MSIL2A_20171119T063129_R077_T40QGK_20201014T205952_0001.jpg,S2B_MSIL2A_20171119T063129_R077_T40QGK_20201014T205952,2017-11-19 06:31:29.027000+00:00,-0.2816612422466278,2.9802322387695312e-08,0.0654360651969909,0.0,0.8411052227020264,1.788139343261719e-07,16384,2017-11_1fd68ff2179e056e,2017-11,0.149917,0.038,0.0671151,28.97,0.0671151,2017,11,-0.5000000000000004,0.8660254037844384,autumn,0,0,0,1,-3.270169119255751,-1.8976734713645995,-2.7013462230637626,3.945184210526316,0.0100616944467,1.766186842105263,0.4005356899178605,2017-11,0.8582618236541748,0.1383568942546844,0.4279005229473114
S2B_MSIL2A_20171129T063209_R077_T40QGK_20201014T225521_0000.jpg,S2B_MSIL2A_20171129T063209_R077_T40QGK_20201014T225521,2017-11-29 06:32:09.027000+00:00,-0.2749413847923279,5.960464477539065e-08,0.0635475069284439,1.4901161193847656e-08,0.8463394641876221,1.788139343261719e-07,16384,2017-11_9565f135ce66f00b,2017-11,0.175298,0.0426,0.0428901,28.205,0.0428901,2017,11,-0.5000000000000004,0.8660254037844384,autumn,0,0,0,1,-3.1559010257068123,-1.7412678961331518,-3.149114248910251,4.1149765258215965,0.0075185487498,1.0068098591549297,0.4005356899178605,2017-11,0.8701446652412415,0.1450505703687667,0.4712879657745361
S2B_MSIL2A_20171129T063209_R077_T40QGK_20201014T225521_0001.jpg,S2B_MSIL2A_20171129T063209_R077_T40QGK_20201014T225521,2017-11-29 06:32:09.027000+00:00,-0.2749413847923279,5.960464477539065e-08,0.0635475069284439,1.4901161193847656e-08,0.8463394641876221,1.788139343261719e-07,16384,2017-11_97476c63cd0e5afd,2017-11,0.175298,0.0426,0.0428901,28.205,0.0428901,2017,11,-0.5000000000000004,0.8660254037844384,autumn,0,0,0,1,-3.1559010257068123,-1.7412678961331518,-3.149114248910251,4.1149765258215965,0.0075185487498,1.0068098591549297,0.4005356899178605,2017-11,0.9059666395187378,0.1722633987665176,0.4673227369785309
S2A_MSIL2A_20171204T063231_R077_T40QGK_20201014T115634_0000.jpg,S2A_MSIL2A_20171204T063231_R077_T40QGK_20201014T115634,2017-12-04 06:32:31.026000+00:00,-0.2576276957988739,2.9802322387695312e-08,0.0649442672729492,0.0,0.8683526515960693,1.1920928955078125e-07,16384,2017-12_641c3591d9f73bf5,2017-12,0.180829,0.0444,0.05462,27.295,0.05462,2017,12,-2.4492935982947064e-16,1.0,winter,1,0,0,0,-3.114515809543958,-1.7102034456563933,-2.907355162936578,4.072725225225224,0.00987687998,1.2301801801801802,0.3996690677945413,2017-12,0.9519904851913452,0.0921015441417694,0.438793808221817
S2A_MSIL2A_20171204T063231_R077_T40QGK_20201014T115634_0001.jpg,S2A_MSIL2A_20171204T063231_R077_T40QGK_20201014T115634,2017-12-04 06:32:31.026000+00:00,-0.2576276957988739,2.9802322387695312e-08,0.0649442672729492,0.0,0.8683526515960693,1.1920928955078125e-07,16384,2017-12_731d3b1cd33773a4,2017-12,0.180829,0.0444,0.05462,27.295,0.05462,2017,12,-2.4492935982947064e-16,1.0,winter,1,0,0,0,-3.114515809543958,-1.7102034456563933,-2.907355162936578,4.072725225225224,0.00987687998,1.2301801801801802,0.3996690677945413,2017-12,0.9271035194396972,0.0864704698324203,0.5508306622505188
S2B_MSIL2A_20171209T063239_R077_T40QGK_20201014T130134_0000.jpg,S2B_MSIL2A_20171209T063239_R077_T40QGK_20201014T130134,2017-12-09 06:32:39.027000+00:00,-0.2822677791118622,2.9802322387695312e-08,0.0596524477005004,0.0,0.8269959092140198,1.1920928955078125e-07,16384,2017-12_b4a8cfec4512402a,2017-12,0.180829,0.0444,0.05462,27.295,0.05462,2017,12,-2.4492935982947064e-16,1.0,winter,1,0,0,0,-3.114515809543958,-1.7102034456563933,-2.907355162936578,4.072725225225224,0.00987687998,1.2301801801801802,0.4076623835845837,2017-12,0.8071451783180237,0.1177382096648216,0.3549808263778686
S2B_MSIL2A_20171209T063239_R077_T40QGK_20201014T130134_0001.jpg,S2B_MSIL2A_20171209T063239_R077_T40QGK_20201014T130134,2017-12-09 06:32:39.027000+00:00,-0.2822677791118622,2.9802322387695312e-08,0.0596524477005004,0.0,0.8269959092140198,1.1920928955078125e-07,16384,2017-12_a697d959dd1ff492,2017-12,0.180829,0.0444,0.05462,27.295,0.05462,2017,12,-2.4492935982947064e-16,1.0,winter,1,0,0,0,-3.114515809543958,-1.7102034456563933,-2.907355162936578,4.072725225225224,0.00987687998,1.2301801801801802,0.3996690677945413,2017-12,0.9126723408699036,0.1632531881332397,0.4458839297294616
S2A_MSIL2A_20171224T063251_R077_T40QGK_20201014T155906_0000.jpg,S2A_MSIL2A_20171224T063251_R077_T40QGK_20201014T155906,2017-12-24 06:32:51.026000+00:00,-0.2859285473823547,2.9802322387695312e-08,0.0601705163717269,1.4901161193847656e-08,0.8255434632301331,5.960464477539065e-08,16384,2017-12_5df2cef07b888123,2017-12,0.571279,0.0828,0.194105,26.265,0.194105,2017,12,-2.4492935982947064e-16,1.0,winter,1,0,0,0,-2.491327217590923,-0.5598775721979329,-1.6393560292213851,6.899504830917874,0.110888110295,2.3442632850241547,0.5225422560716741,2017-12,0.5815495848655701,0.0517900809645652,0.4241203963756561
S2A_MSIL2A_20171224T063251_R077_T40QGK_20201014T155906_0001.jpg,S2A_MSIL2A_20171224T063251_R077_T40QGK_20201014T155906,2017-12-24 06:32:51.026000+00:00,-0.2859285473823547,2.9802322387695312e-08,0.0601705163717269,1.4901161193847656e-08,0.8255434632301331,5.960464477539065e-08,16384,2017-12_aff9ed3a49f972c4,2017-12,0.571279,0.0828,0.194105,26.265,0.194105,2017,12,-2.4492935982947064e-16,1.0,winter,1,0,0,0,-2.491327217590923,-0.5598775721979329,-1.6393560292213851,6.899504830917874,0.110888110295,2.3442632850241547,0.5225422560716741,2017-12,0.8683759570121765,0.0825725495815277,0.411486953496933
S2B_MSIL2A_20171229T063249_R077_T40QGK_20201014T171616_0000.jpg,S2B_MSIL2A_20171229T063249_R077_T40QGK_20201014T171616,2017-12-29 06:32:49.027000+00:00,-0.2904195487499237,2.9802322387695312e-08,0.0638754218816757,1.4901161193847656e-08,0.8293046951293945,0.0,16384,2017-12_148a26f3772b5045,2017-12,0.360917,0.0676,0.162587,26.17,0.162587,2017,12,-2.4492935982947064e-16,1.0,winter,1,0,0,0,-2.694147295933219,-1.019107263981705,-1.8165420358641704,5.339008875739645,0.058680412279,2.405133136094675,0.4199647740833194,2017-12,0.8917542099952698,0.1080829948186874,0.41228848695755
