tile,scene_id,hab_label,p_tab,month_key,date_key,region_key,frcnn_r50,frcnn_mb,frcnn_ssd
S2A_MSIL2A_20190914T065621_R063_T39QXG_20201004T125801_0000.jpg,S2A_MSIL2A_20190914T065621_R063_T39QXG_20201004T125801,0,0.5846170611998076,2019-09,2019-09-14,T39QXG,,,
S2A_MSIL2A_20200102T070301_R063_T39QXG_20201002T215142_0000.jpg,S2A_MSIL2A_20200102T070301_R063_T39QXG_20201002T215142,1,0.7553694413916189,2020-01,2020-01-02,T39QXG,,,
S2A_MSIL2A_20200112T070241_R063_T39QXG_20201002T173508_0000.jpg,S2A_MSIL2A_20200112T070241_R063_T39QXG_20201002T173508,0,0.3127308456514442,2020-01,2020-01-12,T39QXG,,,
S2A_MSIL2A_20200122T070201_R063_T39QXG_20201002T050518_0000.jpg,S2A_MSIL2A_20200122T070201_R063_T39QXG_20201002T050518,1,0.5410043586800495,2020-01,2020-01-22,T39QXG,,,
S2A_MSIL2A_20200201T070111_R063_T39QXG_20200930T073942_0000.jpg,S2A_MSIL2A_20200201T070111_R063_T39QXG_20200930T073942,0,0.5952335591144432,2020-02,2020-02-01,T39QXG,,,
S2A_MSIL2A_20200221T065911_R063_T39QXG_20200927T132322_0000.jpg,S2A_MSIL2A_20200221T065911_R063_T39QXG_20200927T132322,0,0.831034037416993,2020-02,2020-02-21,T39QXG,,,
S2A_MSIL2A_20200302T065801_R063_T39QXG_20200926T020245_0000.jpg,S2A_MSIL2A_20200302T065801_R063_T39QXG_20200926T020245,1,0.4742356058474269,2020-03,2020-03-02,T39QXG,0.983535647392273,0.366296648979187,0.7602150440216064
S2A_MSIL2A_20200312T065651_R063_T39QXG_20201006T204613_0000.jpg,S2A_MSIL2A_20200312T065651_R063_T39QXG_20201006T204613,0,0.2993978056504217,2020-03,2020-03-12,T39QXG,0.983535647392273,0.366296648979187,0.7602150440216064
S2A_MSIL2A_20200322T065621_R063_T39QXG_20201014T192405_0000.jpg,S2A_MSIL2A_20200322T065621_R063_T39QXG_20201014T192405,0,0.6223301747685559,2020-03,2020-03-22,T39QXG,0.983535647392273,0.366296648979187,0.7602150440216064
S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716_0000.jpg,S2A_MSIL2A_20200630T065631_R063_T39QXG_20200824T160716,1,0.394834288895794,2020-06,2020-06-30,T39QXG,,,
S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127_0000.jpg,S2A_MSIL2A_20200710T065631_R063_T39QXG_20200912T162127,0,0.4738682319193829,2020-07,2020-07-10,T39QXG,,,
S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617_0000.jpg,S2A_MSIL2A_20200730T065631_R063_T39QXG_20200818T030617,1,0.6461064461694443,2020-07,2020-07-30,T39QXG,,,
S2A_MSIL2A_20200819T065631_R063_T39QXG_20200908T221844_0000.jpg,S2A_MSIL2A_20200819T065631_R063_T39QXG_20200908T221844,0,0.454344789659739,2020-08,2020-08-19,T39QXG,,,
S2A_MSIL2A_20200829T065631_R063_T39QXG_20200907T153502_0000.jpg,S2A_MSIL2A_20200829T065631_R063_T39QXG_20200907T153502,0,0.5664947172023577,2020-08,2020-08-29,T39QXG,,,
S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720_0000.jpg,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720,0,0.4611969369254705,2020-09,2020-09-08,T39QXG,0.8037088513374329,0.1738042682409286,0.521290972828865
S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042_0000.jpg,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042,1,0.4281567537177668,2020-09,2020-09-18,T39QXG,0.8037088513374329,0.1738042682409286,0.521290972828865
S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408_0000.jpg,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408,1,0.437762141069507,2020-09,2020-09-28,T39QXG,0.8037088513374329,0.1738042682409286,0.521290972828865
S2A_MSIL2A_20210116T070231_R063_T39QXG_20210116T213026_0000.jpg,S2A_MSIL2A_20210116T070231_R063_T39QXG_20210116T213026,0,0.5746844561263306,2021-01,2021-01-16,T39QXG,,,
S2A_MSIL2A_20210126T070151_R063_T39QXG_20210201T045017_0000.jpg,S2A_MSIL2A_20210126T070151_R063_T39QXG_20210201T045017,1,0.6279376091416099,2021-01,2021-01-26,T39QXG,,,
S2A_MSIL2A_20210205T070051_R063_T39QXG_20210210T170018_0000.jpg,S2A_MSIL2A_20210205T070051_R063_T39QXG_20210210T170018,0,0.5651426296836367,2021-02,2021-02-05,T39QXG,0.9747042655944824,0.4642395973205566,0.8190670013427734
S2A_MSIL2A_20210215T065951_R063_T39QXG_20210215T202348_0000.jpg,S2A_MSIL2A_20210215T065951_R063_T39QXG_20210215T202348,0,0.5244529346884003,2021-02,2021-02-15,T39QXG,0.9747042655944824,0.4642395973205566,0.8190670013427734
S2A_MSIL2A_20210225T065851_R063_T39QXG_20210225T181931_0000.jpg,S2A_MSIL2A_20210225T065851_R063_T39QXG_20210225T181931,1,0.6042689042309621,2021-02,2021-02-25,T39QXG,0.9747042655944824,0.4642395973205566,0.8190670013427734
S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727_0000.jpg,S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727,0,0.535028942888124,2021-03,2021-03-07,T39QXG,,,
S2A_MSIL2A_20210317T065621_R063_T39QXG_20210317T221928_0000.jpg,S2A_MSIL2A_20210317T065621_R063_T39QXG_20210317T221928,0,0.5121035312324023,2021-03,2021-03-17,T39QXG,,,
S2A_MSIL2A_20210327T065621_R063_T39QXG_20210327T193611_0000.jpg,S2A_MSIL2A_20210327T065621_R063_T39QXG_20210327T193611,0,0.480338888740338,2021-03,2021-03-27,T39QXG,,,
S2A_MSIL2A_20210705T065621_R063_T39QXG_20210705T212453_0000.jpg,S2A_MSIL2A_20210705T065621_R063_T39QXG_20210705T212453,0,0.4158195066881182,2021-07,2021-07-05,T39QXG,,,
S2A_MSIL2A_20210725T065631_R063_T39QXG_20210726T051413_0000.jpg,S2A_MSIL2A_20210725T065631_R063_T39QXG_20210726T051413,0,0.4726698783693529,2021-07,2021-07-25,T39QXG,,,
S2A_MSIL2A_20210804T065631_R063_T39QXG_20210804T174443_0000.jpg,S2A_MSIL2A_20210804T065631_R063_T39QXG_20210804T174443,1,0.407539060264413,2021-08,2021-08-04,T39QXG,0.5055291652679443,0.2209579199552536,0.4078102111816406
S2A_MSIL2A_20210814T065631_R063_T39QXG_20210814T183828_0000.jpg,S2A_MSIL2A_20210814T065631_R063_T39QXG_20210814T183828,0,0.4864930504136897,2021-08,2021-08-14,T39QXG,0.5055291652679443,0.2209579199552536,0.4078102111816406
S2A_MSIL2A_20210824T065621_R063_T39QXG_20210824T155101_0000.jpg,S2A_MSIL2A_20210824T065621_R063_T39QXG_20210824T155101,0,0.4635696540587088,2021-08,2021-08-24,T39QXG,0.5055291652679443,0.2209579199552536,0.4078102111816406
S2A_MSIL2A_20210903T065621_R063_T39QXG_20210903T164501_0000.jpg,S2A_MSIL2A_20210903T065621_R063_T39QXG_20210903T164501,0,0.4979990721422527,2021-09,2021-09-03,T39QXG,0.7133057117462158,0.2669180035591125,0.352856695652008
S2A_MSIL2A_20210913T065621_R063_T39QXG_20210913T211924_0000.jpg,S2A_MSIL2A_20210913T065621_R063_T39QXG_20210913T211924,0,0.5636365773818041,2021-09,2021-09-13,T39QXG,0.7133057117462158,0.2669180035591125,0.352856695652008
S2A_MSIL2A_20210923T065631_R063_T39QXG_20210924T013326_0000.jpg,S2A_MSIL2A_20210923T065631_R063_T39QXG_20210924T013326,1,0.4000355624138046,2021-09,2021-09-23,T39QXG,0.7133057117462158,0.2669180035591125,0.352856695652008
S2A_MSIL2A_20220210T070031_R063_T39QXG_20220221T065843_0000.jpg,S2A_MSIL2A_20220210T070031_R063_T39QXG_20220221T065843,1,0.5078561608814172,2022-02,2022-02-10,T39QXG,,,
S2A_MSIL2A_20220220T065921_R063_T39QXG_20220225T215808_0000.jpg,S2A_MSIL2A_20220220T065921_R063_T39QXG_20220225T215808,0,0.5369658409016725,2022-02,2022-02-20,T39QXG,,,
S2A_MSIL2A_20220302T065811_R063_T39QXG_20220304T043204_0000.jpg,S2A_MSIL2A_20220302T065811_R063_T39QXG_20220304T043204,1,0.4086588989621585,2022-03,2022-03-02,T39QXG,0.9047715961933136,0.22729635983705515,0.5571782737970352
S2A_MSIL2A_20220302T065811_R063_T39QXG_20240528T164922_0000.jpg,S2A_MSIL2A_20220302T065811_R063_T39QXG_20240528T164922,1,0.3629962724390965,2022-03,2022-03-02,T39QXG,0.9047715961933136,0.22729635983705515,0.5571782737970352
S2A_MSIL2A_20220312T065701_R063_T39QXG_20220312T225303_0000.jpg,S2A_MSIL2A_20220312T065701_R063_T39QXG_20220312T225303,1,0.3508368345487418,2022-03,2022-03-12,T39QXG,0.9047715961933136,0.22729635983705515,0.5571782737970352
S2A_MSIL2A_20220312T065701_R063_T39QXG_20240523T070747_0000.jpg,S2A_MSIL2A_20220312T065701_R063_T39QXG_20240523T070747,1,0.3197581066618945,2022-03,2022-03-12,T39QXG,0.9047715961933136,0.22729635983705515,0.5571782737970352
S2A_MSIL2A_20220322T065631_R063_T39QXG_20220322T215023_0000.jpg,S2A_MSIL2A_20220322T065631_R063_T39QXG_20220322T215023,0,0.3518437906299106,2022-03,2022-03-22,T39QXG,0.9047715961933136,0.22729635983705515,0.5571782737970352
S2A_MSIL2A_20220322T065631_R063_T39QXG_20240522T141858_0000.jpg,S2A_MSIL2A_20220322T065631_R063_T39QXG_20240522T141858,0,0.3091135594796532,2022-03,2022-03-22,T39QXG,0.9047715961933136,0.22729635983705515,0.5571782737970352
S2A_MSIL2A_20220819T065641_R063_T39QXG_20220819T215726_0000.jpg,S2A_MSIL2A_20220819T065641_R063_T39QXG_20220819T215726,1,0.3140550844084872,2022-08,2022-08-19,T39QXG,,,
S2A_MSIL2A_20220819T065641_R063_T39QXG_20240720T015827_0000.jpg,S2A_MSIL2A_20220819T065641_R063_T39QXG_20240720T015827,1,0.2927541659965255,2022-08,2022-08-19,T39QXG,,,
S2A_MSIL2A_20220829T065641_R063_T39QXG_20220830T225205_0000.jpg,S2A_MSIL2A_20220829T065641_R063_T39QXG_20220830T225205,0,0.3686225542711753,2022-08,2022-08-29,T39QXG,,,
S2A_MSIL2A_20220829T065641_R063_T39QXG_20240718T033121_0000.jpg,S2A_MSIL2A_20220829T065641_R063_T39QXG_20240718T033121,0,0.3367830914316967,2022-08,2022-08-29,T39QXG,,,
S2A_MSIL2A_20220908T065631_R063_T39QXG_20220911T052036_0000.jpg,S2A_MSIL2A_20220908T065631_R063_T39QXG_20220911T052036,0,0.3415151828156993,2022-09,2022-09-08,T39QXG,,,
S2A_MSIL2A_20220918T065631_R063_T39QXG_20220919T032927_0000.jpg,S2A_MSIL2A_20220918T065631_R063_T39QXG_20220919T032927,0,0.4129678003406067,2022-09,2022-09-18,T39QXG,,,
S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658_0000.jpg,S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658,0,0.3667234128785947,2022-09,2022-09-18,T39QXG,,,
S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907_0000.jpg,S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907,1,0.4992071670155587,2022-09,2022-09-28,T39QXG,,,
S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859_0000.jpg,S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859,1,0.462928581095769,2022-09,2022-09-28,T39QXG,,,
S2A_MSIL2A_20230205T070101_R063_T39QXG_20230206T042309_0000.jpg,S2A_MSIL2A_20230205T070101_R063_T39QXG_20230206T042309,1,0.3974974798071166,2023-02,2023-02-05,T39QXG,0.9583857953548431,0.2776758447289467,0.6928673684597015
S2A_MSIL2A_20230205T070101_R063_T39QXG_20240817T062535_0000.jpg,S2A_MSIL2A_20230205T070101_R063_T39QXG_20240817T062535,1,0.3150666364692882,2023-02,2023-02-05,T39QXG,0.9583857953548431,0.2776758447289467,0.6928673684597015
S2A_MSIL2A_20230225T065851_R063_T39QXG_20230227T033301_0000.jpg,S2A_MSIL2A_20230225T065851_R063_T39QXG_20230227T033301,0,0.4186649475331407,2023-02,2023-02-25,T39QXG,0.9583857953548431,0.2776758447289467,0.6928673684597015
S2A_MSIL2A_20230307T065731_R063_T39QXG_20230307T123902_0000.jpg,S2A_MSIL2A_20230307T065731_R063_T39QXG_20230307T123902,1,0.378062563868795,2023-03,2023-03-07,T39QXG,,,
S2A_MSIL2A_20230307T065731_R063_T39QXG_20240821T003413_0000.jpg,S2A_MSIL2A_20230307T065731_R063_T39QXG_20240821T003413,1,0.3545605717235792,2023-03,2023-03-07,T39QXG,,,
S2A_MSIL2A_20230317T065621_R063_T39QXG_20230317T125717_0000.jpg,S2A_MSIL2A_20230317T065621_R063_T39QXG_20230317T125717,0,0.0711995147096319,2023-03,2023-03-17,T39QXG,,,
S2A_MSIL2A_20230824T065631_R063_T39QXG_20230824T150407_0000.jpg,S2A_MSIL2A_20230824T065631_R063_T39QXG_20230824T150407,1,0.3383535429410099,2023-08,2023-08-24,T39QXG,0.9530699253082277,0.2128881514072418,0.5799945592880249
S2A_MSIL2A_20230824T065631_R063_T39QXG_20241025T152112_0000.jpg,S2A_MSIL2A_20230824T065631_R063_T39QXG_20241025T152112,1,0.3041377414388967,2023-08,2023-08-24,T39QXG,0.9530699253082277,0.2128881514072418,0.5799945592880249
S2A_MSIL2A_20230903T065631_R063_T39QXG_20230903T134044_0000.jpg,S2A_MSIL2A_20230903T065631_R063_T39QXG_20230903T134044,0,0.3324587739188011,2023-09,2023-09-03,T39QXG,0.9698286056518556,0.2929335236549377,0.7035166025161743
S2A_MSIL2A_20230903T065631_R063_T39QXG_20241030T165920_0000.jpg,S2A_MSIL2A_20230903T065631_R063_T39QXG_20241030T165920,0,0.3073251444379514,2023-09,2023-09-03,T39QXG,0.9698286056518556,0.2929335236549377,0.7035166025161743
S2A_MSIL2A_20230913T065631_R063_T39QXG_20230913T132300_0000.jpg,S2A_MSIL2A_20230913T065631_R063_T39QXG_20230913T132300,1,0.3743342070144627,2023-09,2023-09-13,T39QXG,0.9698286056518556,0.2929335236549377,0.7035166025161743
S2A_MSIL2A_20230913T065631_R063_T39QXG_20241027T165012_0000.jpg,S2A_MSIL2A_20230913T065631_R063_T39QXG_20241027T165012,1,0.3235470847994857,2023-09,2023-09-13,T39QXG,0.9698286056518556,0.2929335236549377,0.7035166025161743
S2A_MSIL2A_20230923T065621_R063_T39QXG_20230923T121348_0000.jpg,S2A_MSIL2A_20230923T065621_R063_T39QXG_20230923T121348,1,0.3294835463084975,2023-09,2023-09-23,T39QXG,0.9698286056518556,0.2929335236549377,0.7035166025161743
S2A_MSIL2A_20230923T065621_R063_T39QXG_20241028T071613_0000.jpg,S2A_MSIL2A_20230923T065621_R063_T39QXG_20241028T071613,1,0.307474457575427,2023-09,2023-09-23,T39QXG,0.9698286056518556,0.2929335236549377,0.7035166025161743
S2A_MSIL2A_20240101T070301_R063_T39QXG_20240101T114458_0000.jpg,S2A_MSIL2A_20240101T070301_R063_T39QXG_20240101T114458,0,0.3838885363428,2024-01,2024-01-01,T39QXG,,,
S2A_MSIL2A_20240111T070241_R063_T39QXG_20240111T113149_0000.jpg,S2A_MSIL2A_20240111T070241_R063_T39QXG_20240111T113149,1,0.4671159734713166,2024-01,2024-01-11,T39QXG,,,
S2A_MSIL2A_20240121T070211_R063_T39QXG_20240121T131026_0000.jpg,S2A_MSIL2A_20240121T070211_R063_T39QXG_20240121T131026,1,0.4585829073226668,2024-01,2024-01-21,T39QXG,,,
S2A_MSIL2A_20240210T070031_R063_T39QXG_20240210T111914_0000.jpg,S2A_MSIL2A_20240210T070031_R063_T39QXG_20240210T111914,1,0.5445304749910024,2024-02,2024-02-10,T39QXG,0.7692483067512512,0.1802629232406616,0.4030987918376922
S2A_MSIL2A_20240220T065921_R063_T39QXG_20240220T112915_0000.jpg,S2A_MSIL2A_20240220T065921_R063_T39QXG_20240220T112915,0,0.5597676143272657,2024-02,2024-02-20,T39QXG,0.7692483067512512,0.1802629232406616,0.4030987918376922
S2A_MSIL2A_20240301T065821_R063_T39QXG_20240301T115335_0000.jpg,S2A_MSIL2A_20240301T065821_R063_T39QXG_20240301T115335,0,0.5192436488562459,2024-03,2024-03-01,T39QXG,0.9673443734645844,0.28668493032455444,0.5738705694675446
S2A_MSIL2A_20240311T065701_R063_T39QXG_20240311T150535_0000.jpg,S2A_MSIL2A_20240311T065701_R063_T39QXG_20240311T150535,1,0.5117337511268037,2024-03,2024-03-11,T39QXG,0.9673443734645844,0.28668493032455444,0.5738705694675446
S2A_MSIL2A_20240321T065621_R063_T39QXG_20240321T122014_0000.jpg,S2A_MSIL2A_20240321T065621_R063_T39QXG_20240321T122014,0,0.5252886578844462,2024-03,2024-03-21,T39QXG,0.9673443734645844,0.28668493032455444,0.5738705694675446
S2A_MSIL2A_20240619T065631_R063_T39QXG_20240619T131334_0000.jpg,S2A_MSIL2A_20240619T065631_R063_T39QXG_20240619T131334,1,0.4221432940126424,2024-06,2024-06-19,T39QXG,0.8265953660011292,0.2020796686410904,0.4341848194599151
S2A_MSIL2A_20240719T065621_R063_T39QXG_20240719T132007_0000.jpg,S2A_MSIL2A_20240719T065621_R063_T39QXG_20240719T132007,1,0.454006757440933,2024-07,2024-07-19,T39QXG,0.8564781546592712,0.1454531550407409,0.6385074853897095
S2A_MSIL2A_20240729T065621_R063_T39QXG_20240729T121701_0000.jpg,S2A_MSIL2A_20240729T065621_R063_T39QXG_20240729T121701,0,0.4285816356518763,2024-07,2024-07-29,T39QXG,0.8564781546592712,0.1454531550407409,0.6385074853897095
S2A_MSIL2A_20240808T065621_R063_T39QXG_20240808T130850_0000.jpg,S2A_MSIL2A_20240808T065621_R063_T39QXG_20240808T130850,1,0.4436024176188547,2024-08,2024-08-08,T39QXG,,,
S2A_MSIL2A_20240828T065621_R063_T39QXG_20240828T121854_0000.jpg,S2A_MSIL2A_20240828T065621_R063_T39QXG_20240828T121854,0,0.483792150335725,2024-08,2024-08-28,T39QXG,,,
S2A_MSIL2A_20240907T065621_R063_T39QXG_20240907T115459_0000.jpg,S2A_MSIL2A_20240907T065621_R063_T39QXG_20240907T115459,0,0.5536748635785125,2024-09,2024-09-07,T39QXG,,,
S2A_MSIL2A_20240927T065641_R063_T39QXG_20240927T112652_0000.jpg,S2A_MSIL2A_20240927T065641_R063_T39QXG_20240927T112652,1,0.5619766350900758,2024-09,2024-09-27,T39QXG,,,
S2A_MSIL2A_20241226T070311_R063_T39QXG_20241226T100152_0000.jpg,S2A_MSIL2A_20241226T070311_R063_T39QXG_20241226T100152,1,0.6266784563303915,2024-12,2024-12-26,T39QXG,0.955583930015564,0.3407657146453857,0.6122208833694458
S2A_MSIL2A_20250105T070301_R063_T39QXG_20250105T101308_0000.jpg,S2A_MSIL2A_20250105T070301_R063_T39QXG_20250105T101308,1,0.6159993942228199,2025-01,2025-01-05,T39QXG,0.9443804323673248,0.28692610561847687,0.5654884725809097
S2A_MSIL2A_20250115T070231_R063_T39QXG_20250115T101359_0000.jpg,S2A_MSIL2A_20250115T070231_R063_T39QXG_20250115T101359,1,0.6110443739635287,2025-01,2025-01-15,T39QXG,0.9443804323673248,0.28692610561847687,0.5654884725809097
S2A_MSIL2A_20250318T070321_R063_T39QXG_20250318T122959_0000.jpg,S2A_MSIL2A_20250318T070321_R063_T39QXG_20250318T122959,0,0.4869500298143866,2025-03,2025-03-18,T39QXG,0.9110392332077026,0.1729471534490585,0.4502918720245361
S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720_0000.jpg,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,1,0.4138392487037964,2017-07,2017-07-31,T39QXG,,,
S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237_0000.jpg,S2B_MSIL2A_20170820T065619_R063_T39QXG_20201015T042237,0,0.4745580865928915,2017-08,2017-08-20,T39QXG,0.5074470043182373,0.22889361530542368,0.47315514087677
S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815_0000.jpg,S2B_MSIL2A_20170909T065619_R063_T39QXG_20210201T223815,1,0.5445299236196096,2017-09,2017-09-09,T39QXG,,,
