tile,scene_id,datetime,month_key,kd490,chlor_a,nflh,nflh_z,chl_z,hab_label,hab_label_heuristic
S2A_MSIL2A_20180728T064631_R020_T40RDP_20201011T205420_0001.jpg,S2A_MSIL2A_20180728T064631_R020_T40RDP_20201011T205420,2018-07-28 06:46:31.024000+00:00,2018-07,0.1194,1.07883,0.228615,-0.4483455072113341,2.917029885929402,0,1
S2B_MSIL2A_20180802T064619_R020_T40RDP_20201010T202417_0000.jpg,S2B_MSIL2A_20180802T064619_R020_T40RDP_20201010T202417,2018-08-02 06:46:19.024000+00:00,2018-08,0.1194,1.07883,0.228615,0.8683467571159668,4.9222666137212245,0,1
S2B_MSIL2A_20180802T064619_R020_T40RDP_20201010T202417_0001.jpg,S2B_MSIL2A_20180802T064619_R020_T40RDP_20201010T202417,2018-08-02 06:46:19.024000+00:00,2018-08,0.1194,1.07883,0.228615,0.8683467571159668,4.9222666137212245,0,1
S2A_MSIL2A_20180926T064731_R020_T40RDP_20201009T050107_0000.jpg,S2A_MSIL2A_20180926T064731_R020_T40RDP_20201009T050107,2018-09-26 06:47:31.024000+00:00,2018-09,0.0576,0.229268,0.277873,3.7343036595338277,-0.32020067961638254,0,1
S2A_MSIL2A_20180926T064731_R020_T40RDP_20201009T050107_0001.jpg,S2A_MSIL2A_20180926T064731_R020_T40RDP_20201009T050107,2018-09-26 06:47:31.024000+00:00,2018-09,0.0576,0.229268,0.277873,3.7343036595338277,-0.32020067961638254,0,1
S2A_MSIL2A_20190124T065151_R020_T40RDP_20201008T041007_0000.jpg,S2A_MSIL2A_20190124T065151_R020_T40RDP_20201008T041007,2019-01-24 06:51:51.024000+00:00,2019-01,0.0572,0.225891,0.299505,1.0327569201288656,-1.5249117986145002,0,1
S2A_MSIL2A_20190124T065151_R020_T40RDP_20201008T041007_0001.jpg,S2A_MSIL2A_20190124T065151_R020_T40RDP_20201008T041007,2019-01-24 06:51:51.024000+00:00,2019-01,0.0572,0.225891,0.299505,1.0327569201288656,-1.5249117986145002,0,1
S2B_MSIL2A_20190419T064629_R020_T40RDP_20201007T040446_0000.jpg,S2B_MSIL2A_20190419T064629_R020_T40RDP_20201007T040446,2019-04-19 06:46:29.024000+00:00,2019-04,0.0296,0.0969961,0.0405951,2.7172562583659525,-0.031083181192615255,0,1
S2B_MSIL2A_20190419T064629_R020_T40RDP_20201007T040446_0001.jpg,S2B_MSIL2A_20190419T064629_R020_T40RDP_20201007T040446,2019-04-19 06:46:29.024000+00:00,2019-04,0.0296,0.0969961,0.0405951,2.7172562583659525,-0.031083181192615255,0,1
S2B_MSIL2A_20190429T064629_R020_T40RDP_20201105T223212_0000.jpg,S2B_MSIL2A_20190429T064629_R020_T40RDP_20201105T223212,2019-04-29 06:46:29.024000+00:00,2019-04,0.0274,0.0694145,0.0392351,2.4089176953687566,-0.8523532936384784,0,1
S2B_MSIL2A_20190429T064629_R020_T40RDP_20201105T223212_0001.jpg,S2B_MSIL2A_20190429T064629_R020_T40RDP_20201105T223212,2019-04-29 06:46:29.024000+00:00,2019-04,0.0274,0.0694145,0.0392351,2.4089176953687566,-0.8523532936384784,0,1
S2A_MSIL2A_20190713T064631_R020_T40RDP_20201005T131846_0000.jpg,S2A_MSIL2A_20190713T064631_R020_T40RDP_20201005T131846,2019-07-13 06:46:31.024000+00:00,2019-07,0.0639333,0.282551,0.0,0.0,282551000.0,0,1
S2A_MSIL2A_20190713T064631_R020_T40RDP_20201005T131846_0001.jpg,S2A_MSIL2A_20190713T064631_R020_T40RDP_20201005T131846,2019-07-13 06:46:31.024000+00:00,2019-07,0.0639333,0.282551,0.0,0.0,282551000.0,0,1
S2B_MSIL2A_20190728T064629_R020_T40RDP_20201109T153250_0000.jpg,S2B_MSIL2A_20190728T064629_R020_T40RDP_20201109T153250,2019-07-28 06:46:29.024000+00:00,2019-07,0.0748,0.560503,0.18348,183480000.0,560502999.9999999,0,1
S2B_MSIL2A_20190728T064629_R020_T40RDP_20201109T153250_0001.jpg,S2B_MSIL2A_20190728T064629_R020_T40RDP_20201109T153250,2019-07-28 06:46:29.024000+00:00,2019-07,0.0748,0.560503,0.18348,183480000.0,560502999.9999999,0,1
S2B_MSIL2A_20190817T064629_R020_T40RDP_20201005T013402_0000.jpg,S2B_MSIL2A_20190817T064629_R020_T40RDP_20201005T013402,2019-08-17 06:46:29.024000+00:00,2019-08,0.0922,0.852198,0.0,-1.4030802033692187,2.4255383747990535,0,1
S2B_MSIL2A_20190817T064629_R020_T40RDP_20201005T013402_0001.jpg,S2B_MSIL2A_20190817T064629_R020_T40RDP_20201005T013402,2019-08-17 06:46:29.024000+00:00,2019-08,0.0922,0.852198,0.0,-1.4030802033692187,2.4255383747990535,0,1
S2A_MSIL2A_20190901T064621_R020_T40RDP_20201004T075503_0000.jpg,S2A_MSIL2A_20190901T064621_R020_T40RDP_20201004T075503,2019-09-01 06:46:21.024000+00:00,2019-09,0.0682,0.434516,0.151605,0.39777659274992644,8.58625878359586,0,1
S2A_MSIL2A_20190901T064621_R020_T40RDP_20201004T075503_0001.jpg,S2A_MSIL2A_20190901T064621_R020_T40RDP_20201004T075503,2019-09-01 06:46:21.024000+00:00,2019-09,0.0682,0.434516,0.151605,0.39777659274992644,8.58625878359586,0,1
S2B_MSIL2A_20200423T064619_R020_T40RDP_20200921T193918_0000.jpg,S2B_MSIL2A_20200423T064619_R020_T40RDP_20200921T193918,2020-04-23 06:46:19.024000+00:00,2020-04,0.0294,0.0521228,0.05972,2.03736046220762,-0.8196799435431803,0,1
S2B_MSIL2A_20200423T064619_R020_T40RDP_20200921T193918_0001.jpg,S2B_MSIL2A_20200423T064619_R020_T40RDP_20200921T193918,2020-04-23 06:46:19.024000+00:00,2020-04,0.0294,0.0521228,0.05972,2.03736046220762,-0.8196799435431803,0,1
S2A_MSIL2A_20200428T064631_R020_T40RDP_20200922T100835_0000.jpg,S2A_MSIL2A_20200428T064631_R020_T40RDP_20200922T100835,2020-04-28 06:46:31.024000+00:00,2020-04,0.0294,0.0521228,0.05972,2.03736046220762,-0.8196799435431803,0,1
S2A_MSIL2A_20200428T064631_R020_T40RDP_20200922T100835_0001.jpg,S2A_MSIL2A_20200428T064631_R020_T40RDP_20200922T100835,2020-04-28 06:46:31.024000+00:00,2020-04,0.0294,0.0521228,0.05972,2.03736046220762,-0.8196799435431803,0,1
S2B_MSIL2A_20200523T064629_R020_T40RDP_20200910T171843_0000.jpg,S2B_MSIL2A_20200523T064629_R020_T40RDP_20200910T171843,2020-05-23 06:46:29.024000+00:00,2020-05,0.026,0.076602,0.0499451,0.10960474569702805,2.416545619975448,0,1
S2B_MSIL2A_20200523T064629_R020_T40RDP_20200910T171843_0001.jpg,S2B_MSIL2A_20200523T064629_R020_T40RDP_20200910T171843,2020-05-23 06:46:29.024000+00:00,2020-05,0.026,0.076602,0.0499451,0.10960474569702805,2.416545619975448,0,1
S2B_MSIL2A_20200612T064629_R020_T40RDP_20200827T032518_0000.jpg,S2B_MSIL2A_20200612T064629_R020_T40RDP_20200827T032518,2020-06-12 06:46:29.024000+00:00,2020-06,0.056,0.280392,0.175235,1.6195855448042331,0.5525574687527923,0,1
S2B_MSIL2A_20200612T064629_R020_T40RDP_20200827T032518_0001.jpg,S2B_MSIL2A_20200612T064629_R020_T40RDP_20200827T032518,2020-06-12 06:46:29.024000+00:00,2020-06,0.056,0.280392,0.175235,1.6195855448042331,0.5525574687527923,0,1
S2A_MSIL2A_20200617T064631_R020_T40RDP_20200823T013151_0000.jpg,S2A_MSIL2A_20200617T064631_R020_T40RDP_20200823T013151,2020-06-17 06:46:31.024000+00:00,2020-06,0.0604,0.412274,0.11565,-0.26791149078640236,2.201701672927134,0,1
S2A_MSIL2A_20200617T064631_R020_T40RDP_20200823T013151_0001.jpg,S2A_MSIL2A_20200617T064631_R020_T40RDP_20200823T013151,2020-06-17 06:46:31.024000+00:00,2020-06,0.0604,0.412274,0.11565,-0.26791149078640236,2.201701672927134,0,1
S2A_MSIL2A_20200806T064631_R020_T40RDP_20200815T045031_0000.jpg,S2A_MSIL2A_20200806T064631_R020_T40RDP_20200815T045031,2020-08-06 06:46:31.024000+00:00,2020-08,0.067,0.33422,0.349485,0.6744907418706443,0.05576287301080494,0,1
S2A_MSIL2A_20200806T064631_R020_T40RDP_20200815T045031_0001.jpg,S2A_MSIL2A_20200806T064631_R020_T40RDP_20200815T045031,2020-08-06 06:46:31.024000+00:00,2020-08,0.067,0.33422,0.349485,0.6744907418706443,0.05576287301080494,0,1
S2A_MSIL2A_20200915T064631_R020_T40RDP_20200918T105421_0000.jpg,S2A_MSIL2A_20200915T064631_R020_T40RDP_20200918T105421,2020-09-15 06:46:31.024000+00:00,2020-09,0.0722,0.437852,0.147525,0.2780167617344885,1.1925851441447797,0,1
S2A_MSIL2A_20200915T064631_R020_T40RDP_20200918T105421_0001.jpg,S2A_MSIL2A_20200915T064631_R020_T40RDP_20200918T105421,2020-09-15 06:46:31.024000+00:00,2020-09,0.0722,0.437852,0.147525,0.2780167617344885,1.1925851441447797,0,1
S2B_MSIL2A_20200920T064629_R020_T40RDP_20201027T231612_0000.jpg,S2B_MSIL2A_20200920T064629_R020_T40RDP_20201027T231612,2020-09-20 06:46:29.024000+00:00,2020-09,0.0722,0.437852,0.147525,0.2780167617344885,1.1925851441447797,0,1
S2B_MSIL2A_20200920T064629_R020_T40RDP_20201027T231612_0001.jpg,S2B_MSIL2A_20200920T064629_R020_T40RDP_20201027T231612,2020-09-20 06:46:29.024000+00:00,2020-09,0.0722,0.437852,0.147525,0.2780167617344885,1.1925851441447797,0,1
S2B_MSIL2A_20201229T065259_R020_T40RDP_20201229T153105_0000.jpg,S2B_MSIL2A_20201229T065259_R020_T40RDP_20201229T153105,2020-12-29 06:52:59.024000+00:00,2020-12,0.058,0.276814,0.12432,1.261588838568996,0.7025162983448746,0,1
S2B_MSIL2A_20201229T065259_R020_T40RDP_20201229T153105_0001.jpg,S2B_MSIL2A_20201229T065259_R020_T40RDP_20201229T153105,2020-12-29 06:52:59.024000+00:00,2020-12,0.058,0.276814,0.12432,1.261588838568996,0.7025162983448746,0,1
S2B_MSIL2A_20210227T064829_R020_T40RDP_20210227T151747_0000.jpg,S2B_MSIL2A_20210227T064829_R020_T40RDP_20210227T151747,2021-02-27 06:48:29.024000+00:00,2021-02,0.0624,0.272043,0.206515,6.582382111013372,0.562708500587708,0,1
S2B_MSIL2A_20210227T064829_R020_T40RDP_20210227T151747_0001.jpg,S2B_MSIL2A_20210227T064829_R020_T40RDP_20210227T151747,2021-02-27 06:48:29.024000+00:00,2021-02,0.0624,0.272043,0.206515,6.582382111013372,0.562708500587708,0,1
S2A_MSIL2A_20210513T064621_R020_T40RDP_20210514T123915_0000.jpg,S2A_MSIL2A_20210513T064621_R020_T40RDP_20210514T123915,2021-05-13 06:46:21.024000+00:00,2021-05,0.0282,0.11466,0.18739,4.6115543897864,-0.2804028561923745,0,1
S2A_MSIL2A_20210513T064621_R020_T40RDP_20210514T123915_0001.jpg,S2A_MSIL2A_20210513T064621_R020_T40RDP_20210514T123915,2021-05-13 06:46:21.024000+00:00,2021-05,0.0282,0.11466,0.18739,4.6115543897864,-0.2804028561923745,0,1
S2A_MSIL2A_20210612T064621_R020_T40RDP_20210614T150758_0000.jpg,S2A_MSIL2A_20210612T064621_R020_T40RDP_20210614T150758,2021-06-12 06:46:21.024000+00:00,2021-06,0.0568,0.350678,0.123215,0.3538701420915056,2.806491425788706,0,1
S2A_MSIL2A_20210612T064621_R020_T40RDP_20210614T150758_0001.jpg,S2A_MSIL2A_20210612T064621_R020_T40RDP_20210614T150758,2021-06-12 06:46:21.024000+00:00,2021-06,0.0568,0.350678,0.123215,0.3538701420915056,2.806491425788706,0,1
S2B_MSIL2A_20210617T064629_R020_T40RDP_20210617T170925_0000.jpg,S2B_MSIL2A_20210617T064629_R020_T40RDP_20210617T170925,2021-06-17 06:46:29.024000+00:00,2021-06,0.0568,0.350678,0.123215,0.3538701420915056,2.806491425788706,0,1
S2B_MSIL2A_20210617T064629_R020_T40RDP_20210617T170925_0001.jpg,S2B_MSIL2A_20210617T064629_R020_T40RDP_20210617T170925,2021-06-17 06:46:29.024000+00:00,2021-06,0.0568,0.350678,0.123215,0.3538701420915056,2.806491425788706,0,1
S2B_MSIL2A_20210806T064629_R020_T40RDP_20210806T172711_0000.jpg,S2B_MSIL2A_20210806T064629_R020_T40RDP_20210806T172711,2021-08-06 06:46:29.024000+00:00,2021-08,0.0645143,0.304148,0.146311,-0.6744907483017831,2.993432433747529,0,1
S2B_MSIL2A_20210806T064629_R020_T40RDP_20210806T172711_0001.jpg,S2B_MSIL2A_20210806T064629_R020_T40RDP_20210806T172711,2021-08-06 06:46:29.024000+00:00,2021-08,0.0645143,0.304148,0.146311,-0.6744907483017831,2.993432433747529,0,1
S2B_MSIL2A_20210905T064619_R020_T40RDP_20210905T161454_0000.jpg,S2B_MSIL2A_20210905T064619_R020_T40RDP_20210905T161454,2021-09-05 06:46:19.024000+00:00,2021-09,0.0682,0.437737,0.14319,-0.6744907243787892,2.1762122502429864,0,1
S2B_MSIL2A_20210905T064619_R020_T40RDP_20210905T161454_0001.jpg,S2B_MSIL2A_20210905T064619_R020_T40RDP_20210905T161454,2021-09-05 06:46:19.024000+00:00,2021-09,0.0682,0.437737,0.14319,-0.6744907243787892,2.1762122502429864,0,1
S2B_MSIL2A_20211005T064729_R020_T40RDP_20211005T184517_0000.jpg,S2B_MSIL2A_20211005T064729_R020_T40RDP_20211005T184517,2021-10-05 06:47:29.024000+00:00,2021-10,0.068,0.345171,0.12738,0.8212314476963721,2.914546942640804,0,1
S2B_MSIL2A_20211005T064729_R020_T40RDP_20211005T184517_0001.jpg,S2B_MSIL2A_20211005T064729_R020_T40RDP_20211005T184517,2021-10-05 06:47:29.024000+00:00,2021-10,0.068,0.345171,0.12738,0.8212314476963721,2.914546942640804,0,1
S2B_MSIL2A_20211224T065309_R020_T40RDP_20211224T211558_0000.jpg,S2B_MSIL2A_20211224T065309_R020_T40RDP_20211224T211558,2021-12-24 06:53:09.024000+00:00,2021-12,0.05115,0.2126,0.09032,-0.9020966763619476,3.749342540546576,0,1
S2B_MSIL2A_20211224T065309_R020_T40RDP_20211224T211558_0001.jpg,S2B_MSIL2A_20211224T065309_R020_T40RDP_20211224T211558,2021-12-24 06:53:09.024000+00:00,2021-12,0.05115,0.2126,0.09032,-0.9020966763619476,3.749342540546576,0,1
S2B_MSIL2A_20220123T065149_R020_T40RDP_20220123T212614_0000.jpg,S2B_MSIL2A_20220123T065149_R020_T40RDP_20220123T212614,2022-01-23 06:51:49.024000+00:00,2022-01,0.072,0.533599,0.0,-3.2704582954818897,3.385153581420857,0,1
S2B_MSIL2A_20220123T065149_R020_T40RDP_20220123T212614_0001.jpg,S2B_MSIL2A_20220123T065149_R020_T40RDP_20220123T212614,2022-01-23 06:51:49.024000+00:00,2022-01,0.072,0.533599,0.0,-3.2704582954818897,3.385153581420857,0,1
S2B_MSIL2A_20220212T065009_R020_T40RDP_20220222T053424_0000.jpg,S2B_MSIL2A_20220212T065009_R020_T40RDP_20220222T053424,2022-02-12 06:50:09.024000+00:00,2022-02,0.057,0.292006,0.08777,-2.315610014285676,5.039261461482342,0,1
S2B_MSIL2A_20220212T065009_R020_T40RDP_20220222T053424_0001.jpg,S2B_MSIL2A_20220212T065009_R020_T40RDP_20220222T053424,2022-02-12 06:50:09.024000+00:00,2022-02,0.057,0.292006,0.08777,-2.315610014285676,5.039261461482342,0,1
S2A_MSIL2A_20220217T064941_R020_T40RDP_20220224T125700_0000.jpg,S2A_MSIL2A_20220217T064941_R020_T40RDP_20220224T125700,2022-02-17 06:49:41.024000+00:00,2022-02,0.057,0.292006,0.08777,-2.315610014285676,5.039261461482342,0,1
S2A_MSIL2A_20220217T064941_R020_T40RDP_20220224T125700_0001.jpg,S2A_MSIL2A_20220217T064941_R020_T40RDP_20220224T125700,2022-02-17 06:49:41.024000+00:00,2022-02,0.057,0.292006,0.08777,-2.315610014285676,5.039261461482342,0,1
S2B_MSIL2A_20220423T064619_R020_T40RDP_20240608T175630_0000.jpg,S2B_MSIL2A_20220423T064619_R020_T40RDP_20240608T175630,2022-04-23 06:46:19.024000+00:00,2022-04,0.026,0.0667992,0.0425501,42550100.0,66799200.0,0,1
S2B_MSIL2A_20220423T064619_R020_T40RDP_20240608T175630_0001.jpg,S2B_MSIL2A_20220423T064619_R020_T40RDP_20240608T175630,2022-04-23 06:46:19.024000+00:00,2022-04,0.026,0.0667992,0.0425501,42550100.0,66799200.0,0,1
S2A_MSIL2A_20220428T064631_R020_T40RDP_20220429T020418_0000.jpg,S2A_MSIL2A_20220428T064631_R020_T40RDP_20220429T020418,2022-04-28 06:46:31.024000+00:00,2022-04,0.026,0.0667992,0.0425501,42550100.0,66799200.0,0,1
S2A_MSIL2A_20220428T064631_R020_T40RDP_20220429T020418_0001.jpg,S2A_MSIL2A_20220428T064631_R020_T40RDP_20220429T020418,2022-04-28 06:46:31.024000+00:00,2022-04,0.026,0.0667992,0.0425501,42550100.0,66799200.0,0,1
S2A_MSIL2A_20220528T064631_R020_T40RDP_20240629T015931_0000.jpg,S2A_MSIL2A_20220528T064631_R020_T40RDP_20240629T015931,2022-05-28 06:46:31.024000+00:00,2022-05,0.0306,0.151025,0.132225,0.6516883996879627,2.507836373034144,0,1
S2A_MSIL2A_20220528T064631_R020_T40RDP_20240629T015931_0001.jpg,S2A_MSIL2A_20220528T064631_R020_T40RDP_20240629T015931,2022-05-28 06:46:31.024000+00:00,2022-05,0.0306,0.151025,0.132225,0.6516883996879627,2.507836373034144,0,1
S2B_MSIL2A_20220612T064629_R020_T40RDP_20220613T015748_0000.jpg,S2B_MSIL2A_20220612T064629_R020_T40RDP_20220613T015748,2022-06-12 06:46:29.024000+00:00,2022-06,0.0582,0.285234,0.175589,0.5433356060069748,1.3332049556688168,0,1
S2B_MSIL2A_20220612T064629_R020_T40RDP_20220613T015748_0001.jpg,S2B_MSIL2A_20220612T064629_R020_T40RDP_20220613T015748,2022-06-12 06:46:29.024000+00:00,2022-06,0.0582,0.285234,0.175589,0.5433356060069748,1.3332049556688168,0,1
S2B_MSIL2A_20220920T064629_R020_T40RDP_20240728T021039_0000.jpg,S2B_MSIL2A_20220920T064629_R020_T40RDP_20240728T021039,2022-09-20 06:46:29.024000+00:00,2022-09,0.0754,0.574512,0.251905,4.514834381784561,1.4363823413618093,0,1
S2B_MSIL2A_20220920T064629_R020_T40RDP_20240728T021039_0001.jpg,S2B_MSIL2A_20220920T064629_R020_T40RDP_20240728T021039,2022-09-20 06:46:29.024000+00:00,2022-09,0.0754,0.574512,0.251905,4.514834381784561,1.4363823413618093,0,1
S2B_MSIL2A_20220930T064649_R020_T40RDP_20240726T033305_0000.jpg,S2B_MSIL2A_20220930T064649_R020_T40RDP_20240726T033305,2022-09-30 06:46:49.024000+00:00,2022-09,0.0727,0.483296,0.203668,2.790647333457889,0.4222168681503718,0,1
S2B_MSIL2A_20220930T064649_R020_T40RDP_20240726T033305_0001.jpg,S2B_MSIL2A_20220930T064649_R020_T40RDP_20240726T033305,2022-09-30 06:46:49.024000+00:00,2022-09,0.0727,0.483296,0.203668,2.790647333457889,0.4222168681503718,0,1
S2A_MSIL2A_20221005T064741_R020_T40RDP_20221005T231447_0000.jpg,S2A_MSIL2A_20221005T064741_R020_T40RDP_20221005T231447,2022-10-05 06:47:41.024000+00:00,2022-10,0.0727,0.483296,0.203668,1.9011808177431042,0.877235273242942,0,1
S2A_MSIL2A_20221005T064741_R020_T40RDP_20221005T231447_0001.jpg,S2A_MSIL2A_20221005T064741_R020_T40RDP_20221005T231447,2022-10-05 06:47:41.024000+00:00,2022-10,0.0727,0.483296,0.203668,1.9011808177431042,0.877235273242942,0,1
S2B_MSIL2A_20221219T065309_R020_T40RDP_20221220T000640_0000.jpg,S2B_MSIL2A_20221219T065309_R020_T40RDP_20221220T000640,2022-12-19 06:53:09.024000+00:00,2022-12,0.053,0.24959,0.0996699,1.1602526653768563,3.2007022550833106,0,1
S2B_MSIL2A_20221219T065309_R020_T40RDP_20221220T000640_0001.jpg,S2B_MSIL2A_20221219T065309_R020_T40RDP_20221220T000640,2022-12-19 06:53:09.024000+00:00,2022-12,0.053,0.24959,0.0996699,1.1602526653768563,3.2007022550833106,0,1
S2A_MSIL2A_20230113T065231_R020_T40RDP_20230113T221234_0000.jpg,S2A_MSIL2A_20230113T065231_R020_T40RDP_20230113T221234,2023-01-13 06:52:31.024000+00:00,2023-01,0.06495,0.423258,0.296169,1.0586068999076672,5.217339776014076,0,1
S2A_MSIL2A_20230304T064751_R020_T40RDP_20230304T123749_0000.jpg,S2A_MSIL2A_20230304T064751_R020_T40RDP_20230304T123749,2023-03-04 06:47:51.024000+00:00,2023-03,0.0572,0.290062,0.0843699,-0.12762779266220636,2.8401242298793608,0,1
S2A_MSIL2A_20230304T064751_R020_T40RDP_20230304T123749_0001.jpg,S2A_MSIL2A_20230304T064751_R020_T40RDP_20230304T123749,2023-03-04 06:47:51.024000+00:00,2023-03,0.0572,0.290062,0.0843699,-0.12762779266220636,2.8401242298793608,0,1
