tile,scene_id,datetime,month_key,fai_mean,rednir_mean,ndwi_mean,kd490,chlor_a,nflh,sst,month_sin,month_cos,ndwi_std,rednir_std,hab_label,hab_label_heuristic,hab_label_final
S2A_MSIL2A_20170703T064621_R020_T40RDP_20210210T040347_0000.jpg,S2A_MSIL2A_20170703T064621_R020_T40RDP_20210210T040347,2017-07-03 06:46:21.026000+00:00,2017-07,0.0298754274845123,0.9173097014427184,-0.1582488715648651,0.0786,0.561206,0.172458,25.655,-0.5000000000000001,-0.8660254037844386,1.4901161193847656e-08,0.0,0,1,1
S2A_MSIL2A_20170703T064621_R020_T40RDP_20210210T040347_0001.jpg,S2A_MSIL2A_20170703T064621_R020_T40RDP_20210210T040347,2017-07-03 06:46:21.026000+00:00,2017-07,0.0298754274845123,0.9173097014427184,-0.1582488715648651,0.0786,0.561206,0.172458,25.655,-0.5000000000000001,-0.8660254037844386,1.4901161193847656e-08,0.0,0,1,1
S2A_MSIL2A_20170723T064631_R020_T40RDP_20210210T130856_0000.jpg,S2A_MSIL2A_20170723T064631_R020_T40RDP_20210210T130856,2017-07-23 06:46:31.026000+00:00,2017-07,0.0,0.0,0.0,0.0,0.0,0.0,25.235,-0.5000000000000001,-0.8660254037844386,0.0,0.0,0,0,0
S2A_MSIL2A_20170723T064631_R020_T40RDP_20210210T130856_0001.jpg,S2A_MSIL2A_20170723T064631_R020_T40RDP_20210210T130856,2017-07-23 06:46:31.026000+00:00,2017-07,0.0,0.0,0.0,0.0,0.0,0.0,25.235,-0.5000000000000001,-0.8660254037844386,0.0,0.0,0,0,0
S2B_MSIL2A_20170807T064619_R020_T40RDP_20210210T210701_0000.jpg,S2B_MSIL2A_20170807T064619_R020_T40RDP_20210210T210701,2017-08-07 06:46:19.027000+00:00,2017-08,0.0283245742321014,0.932528555393219,-0.1410058438777923,0.0528,0.288629,0.109955,26.02,-0.8660254037844384,-0.5000000000000004,1.4901161193847656e-08,0.0,0,0,0
S2B_MSIL2A_20170807T064619_R020_T40RDP_20210210T210701_0001.jpg,S2B_MSIL2A_20170807T064619_R020_T40RDP_20210210T210701,2017-08-07 06:46:19.027000+00:00,2017-08,0.0283245742321014,0.932528555393219,-0.1410058438777923,0.0528,0.288629,0.109955,26.02,-0.8660254037844384,-0.5000000000000004,1.4901161193847656e-08,0.0,0,0,0
S2A_MSIL2A_20170812T064631_R020_T40RDP_20210131T155623_0000.jpg,S2A_MSIL2A_20170812T064631_R020_T40RDP_20210131T155623,2017-08-12 06:46:31.026000+00:00,2017-08,0.0,0.0,0.0,0.0528,0.288629,0.109955,26.02,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,0,0
S2A_MSIL2A_20170812T064631_R020_T40RDP_20210131T155623_0001.jpg,S2A_MSIL2A_20170812T064631_R020_T40RDP_20210131T155623,2017-08-12 06:46:31.026000+00:00,2017-08,0.0,0.0,0.0,0.0528,0.288629,0.109955,26.02,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,0,0
S2B_MSIL2A_20170827T064619_R020_T40RDP_20210201T123544_0000.jpg,S2B_MSIL2A_20170827T064619_R020_T40RDP_20210201T123544,2017-08-27 06:46:19.027000+00:00,2017-08,0.0315016433596611,0.9501696228981018,-0.1377950012683868,0.0674,0.403118,0.159524,26.33,-0.8660254037844384,-0.5000000000000004,1.4901161193847656e-08,5.960464477539065e-08,0,0,0
S2B_MSIL2A_20170827T064619_R020_T40RDP_20210201T123544_0001.jpg,S2B_MSIL2A_20170827T064619_R020_T40RDP_20210201T123544,2017-08-27 06:46:19.027000+00:00,2017-08,0.0315016433596611,0.9501696228981018,-0.1377950012683868,0.0674,0.403118,0.159524,26.33,-0.8660254037844384,-0.5000000000000004,1.4901161193847656e-08,5.960464477539065e-08,0,0,0
S2B_MSIL2A_20170916T064619_R020_T40RDP_20210202T040902_0000.jpg,S2B_MSIL2A_20170916T064619_R020_T40RDP_20210202T040902,2017-09-16 06:46:19.027000+00:00,2017-09,0.0267212986946105,0.9592792987823486,-0.1286761611700058,0.0624,0.333458,0.1063,27.1,-1.0,-1.8369701987210294e-16,0.0,1.788139343261719e-07,0,0,0
S2B_MSIL2A_20170916T064619_R020_T40RDP_20210202T040902_0001.jpg,S2B_MSIL2A_20170916T064619_R020_T40RDP_20210202T040902,2017-09-16 06:46:19.027000+00:00,2017-09,0.0267212986946105,0.9592792987823486,-0.1286761611700058,0.0624,0.333458,0.1063,27.1,-1.0,-1.8369701987210294e-16,0.0,1.788139343261719e-07,0,0,0
S2A_MSIL2A_20170921T064621_R020_T40RDP_20210202T071538_0000.jpg,S2A_MSIL2A_20170921T064621_R020_T40RDP_20210202T071538,2017-09-21 06:46:21.026000+00:00,2017-09,0.0,0.0,0.0,0.0624,0.333458,0.1063,27.1,-1.0,-1.8369701987210294e-16,0.0,0.0,0,0,0
S2A_MSIL2A_20170921T064621_R020_T40RDP_20210202T071538_0001.jpg,S2A_MSIL2A_20170921T064621_R020_T40RDP_20210202T071538,2017-09-21 06:46:21.026000+00:00,2017-09,0.0,0.0,0.0,0.0624,0.333458,0.1063,27.1,-1.0,-1.8369701987210294e-16,0.0,0.0,0,0,0
S2B_MSIL2A_20171006T064719_R020_T40RDP_20210202T145017_0000.jpg,S2B_MSIL2A_20171006T064719_R020_T40RDP_20210202T145017,2017-10-06 06:47:19.027000+00:00,2017-10,0.0188196748495101,0.9174196720123292,-0.1392283141613006,0.071,0.481284,0.161465,27.63,-0.8660254037844386,0.5000000000000001,2.9802322387695312e-08,1.788139343261719e-07,0,1,1
S2B_MSIL2A_20171006T064719_R020_T40RDP_20210202T145017_0001.jpg,S2B_MSIL2A_20171006T064719_R020_T40RDP_20210202T145017,2017-10-06 06:47:19.027000+00:00,2017-10,0.0188196748495101,0.9174196720123292,-0.1392283141613006,0.071,0.481284,0.161465,27.63,-0.8660254037844386,0.5000000000000001,2.9802322387695312e-08,1.788139343261719e-07,0,1,1
S2A_MSIL2A_20171011T064811_R020_T40RDP_20201019T203503_0000.jpg,S2A_MSIL2A_20171011T064811_R020_T40RDP_20201019T203503,2017-10-11 06:48:11.026000+00:00,2017-10,0.0,0.0,0.0,0.0586,0.30471,0.0485001,28.01,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,0,0
S2A_MSIL2A_20171011T064811_R020_T40RDP_20201019T203503_0001.jpg,S2A_MSIL2A_20171011T064811_R020_T40RDP_20201019T203503,2017-10-11 06:48:11.026000+00:00,2017-10,0.0,0.0,0.0,0.0586,0.30471,0.0485001,28.01,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,0,0
S2B_MSIL2A_20171026T064939_R020_T40RDP_20201015T022501_0000.jpg,S2B_MSIL2A_20171026T064939_R020_T40RDP_20201015T022501,2017-10-26 06:49:39.027000+00:00,2017-10,0.0147278606891632,0.8481387495994568,-0.1921035647392273,0.046,0.159387,0.0680499,30.155,-0.8660254037844386,0.5000000000000001,1.4901161193847656e-08,5.960464477539065e-08,0,0,0
S2B_MSIL2A_20171026T064939_R020_T40RDP_20201015T022501_0001.jpg,S2B_MSIL2A_20171026T064939_R020_T40RDP_20201015T022501,2017-10-26 06:49:39.027000+00:00,2017-10,0.0147278606891632,0.8481387495994568,-0.1921035647392273,0.046,0.159387,0.0680499,30.155,-0.8660254037844386,0.5000000000000001,1.4901161193847656e-08,5.960464477539065e-08,0,0,0
S2B_MSIL2A_20171105T065029_R020_T40RDP_20201014T182558_0000.jpg,S2B_MSIL2A_20171105T065029_R020_T40RDP_20201014T182558,2017-11-05 06:50:29.027000+00:00,2017-11,0.0238426327705383,0.8958465456962585,-0.1811625212430954,0.0518,0.239346,0.0548749,31.115,-0.5000000000000004,0.8660254037844384,2.9802322387695312e-08,1.1920928955078125e-07,0,1,1
S2B_MSIL2A_20171105T065029_R020_T40RDP_20201014T182558_0001.jpg,S2B_MSIL2A_20171105T065029_R020_T40RDP_20201014T182558,2017-11-05 06:50:29.027000+00:00,2017-11,0.0238426327705383,0.8958465456962585,-0.1811625212430954,0.0518,0.239346,0.0548749,31.115,-0.5000000000000004,0.8660254037844384,2.9802322387695312e-08,1.1920928955078125e-07,0,1,1
S2B_MSIL2A_20171115T065119_R020_T40RDP_20201014T200318_0000.jpg,S2B_MSIL2A_20171115T065119_R020_T40RDP_20201014T200318,2017-11-15 06:51:19.027000+00:00,2017-11,0.0324295088648796,0.9237975478172302,-0.1961080431938171,0.0414,0.104083,0.337245,29.24,-0.5000000000000004,0.8660254037844384,1.4901161193847656e-08,1.1920928955078125e-07,0,1,1
S2B_MSIL2A_20171115T065119_R020_T40RDP_20201014T200318_0001.jpg,S2B_MSIL2A_20171115T065119_R020_T40RDP_20201014T200318,2017-11-15 06:51:19.027000+00:00,2017-11,0.0324295088648796,0.9237975478172302,-0.1961080431938171,0.0414,0.104083,0.337245,29.24,-0.5000000000000004,0.8660254037844384,1.4901161193847656e-08,1.1920928955078125e-07,0,1,1
S2B_MSIL2A_20171205T065239_R020_T40RDP_20201014T120805_0000.jpg,S2B_MSIL2A_20171205T065239_R020_T40RDP_20201014T120805,2017-12-05 06:52:39.027000+00:00,2017-12,0.0130557417869567,0.8728072643280029,-0.1666661947965622,0.0492,0.183245,0.0771451,27.405,-2.4492935982947064e-16,1.0,0.0,1.788139343261719e-07,0,0,0
S2B_MSIL2A_20171205T065239_R020_T40RDP_20201014T120805_0001.jpg,S2B_MSIL2A_20171205T065239_R020_T40RDP_20201014T120805,2017-12-05 06:52:39.027000+00:00,2017-12,0.0130557417869567,0.8728072643280029,-0.1666661947965622,0.0492,0.183245,0.0771451,27.405,-2.4492935982947064e-16,1.0,0.0,1.788139343261719e-07,0,0,0
S2A_MSIL2A_20171210T065251_R020_T40RDP_20201014T130828_0000.jpg,S2A_MSIL2A_20171210T065251_R020_T40RDP_20201014T130828,2017-12-10 06:52:51.026000+00:00,2017-12,-0.0031541138887405,0.8196391463279724,-0.1451939046382904,0.0492,0.183245,0.0771451,27.405,-2.4492935982947064e-16,1.0,1.4901161193847656e-08,0.0,0,0,0
S2A_MSIL2A_20171210T065251_R020_T40RDP_20201014T130828_0001.jpg,S2A_MSIL2A_20171210T065251_R020_T40RDP_20201014T130828,2017-12-10 06:52:51.026000+00:00,2017-12,-0.0031541138887405,0.8196391463279724,-0.1451939046382904,0.0492,0.183245,0.0771451,27.405,-2.4492935982947064e-16,1.0,1.4901161193847656e-08,0.0,0,0,0
S2A_MSIL2A_20171230T065301_R020_T40RDP_20201014T171731_0000.jpg,S2A_MSIL2A_20171230T065301_R020_T40RDP_20201014T171731,2017-12-30 06:53:01.026000+00:00,2017-12,0.0,0.0,0.0,0.06168,0.250305,0.151282,26.2,-2.4492935982947064e-16,1.0,0.0,0.0,0,0,0
S2A_MSIL2A_20171230T065301_R020_T40RDP_20201014T171731_0001.jpg,S2A_MSIL2A_20171230T065301_R020_T40RDP_20201014T171731,2017-12-30 06:53:01.026000+00:00,2017-12,0.0,0.0,0.0,0.06168,0.250305,0.151282,26.2,-2.4492935982947064e-16,1.0,0.0,0.0,0,0,0
S2B_MSIL2A_20180104T065249_R020_T40RDP_20201014T031905_0000.jpg,S2B_MSIL2A_20180104T065249_R020_T40RDP_20201014T031905,2018-01-04 06:52:49.027000+00:00,2018-01,-0.009849190711975,1.015162229537964,0.0266502574086189,0.0648,0.332253,0.14761,25.705,0.4999999999999999,0.8660254037844387,5.587935447692871e-09,1.1920928955078125e-07,0,0,0
S2B_MSIL2A_20180104T065249_R020_T40RDP_20201014T031905_0001.jpg,S2B_MSIL2A_20180104T065249_R020_T40RDP_20201014T031905,2018-01-04 06:52:49.027000+00:00,2018-01,-0.009849190711975,1.015162229537964,0.0266502574086189,0.0648,0.332253,0.14761,25.705,0.4999999999999999,0.8660254037844387,5.587935447692871e-09,1.1920928955078125e-07,0,0,0
S2B_MSIL2A_20180114T065229_R020_T40RDP_20201014T054511_0000.jpg,S2B_MSIL2A_20180114T065229_R020_T40RDP_20201014T054511,2018-01-14 06:52:29.027000+00:00,2018-01,0.0161016434431076,0.8772472143173218,-0.1943503320217132,0.0576,0.31529,0.151775,25.73,0.4999999999999999,0.8660254037844387,2.9802322387695312e-08,1.1920928955078125e-07,0,0,0
S2B_MSIL2A_20180114T065229_R020_T40RDP_20201014T054511_0001.jpg,S2B_MSIL2A_20180114T065229_R020_T40RDP_20201014T054511,2018-01-14 06:52:29.027000+00:00,2018-01,0.0161016434431076,0.8772472143173218,-0.1943503320217132,0.0576,0.31529,0.151775,25.73,0.4999999999999999,0.8660254037844387,2.9802322387695312e-08,1.1920928955078125e-07,0,0,0
S2B_MSIL2A_20180124T065149_R020_T40RDP_20201014T082610_0000.jpg,S2B_MSIL2A_20180124T065149_R020_T40RDP_20201014T082610,2018-01-24 06:51:49.027000+00:00,2018-01,0.0195836126804351,0.9230049252510072,-0.1425678879022598,0.121,1.33749,0.4718,25.73,0.4999999999999999,0.8660254037844387,0.0,1.1920928955078125e-07,1,1,1
S2B_MSIL2A_20180124T065149_R020_T40RDP_20201014T082610_0001.jpg,S2B_MSIL2A_20180124T065149_R020_T40RDP_20201014T082610,2018-01-24 06:51:49.027000+00:00,2018-01,0.0195836126804351,0.9230049252510072,-0.1425678879022598,0.121,1.33749,0.4718,25.73,0.4999999999999999,0.8660254037844387,0.0,1.1920928955078125e-07,1,1,1
S2B_MSIL2A_20180203T065059_R020_T40RDP_20201025T221931_0000.jpg,S2B_MSIL2A_20180203T065059_R020_T40RDP_20201025T221931,2018-02-03 06:50:59.027000+00:00,2018-02,0.0102655738592147,0.881538450717926,-0.1445083320140838,0.0594,0.29007,0.0,26.61,0.8660254037844386,0.5000000000000001,2.9802322387695312e-08,1.788139343261719e-07,0,0,0
S2B_MSIL2A_20180203T065059_R020_T40RDP_20201025T221931_0001.jpg,S2B_MSIL2A_20180203T065059_R020_T40RDP_20201025T221931,2018-02-03 06:50:59.027000+00:00,2018-02,0.0102655738592147,0.881538450717926,-0.1445083320140838,0.0594,0.29007,0.0,26.61,0.8660254037844386,0.5000000000000001,2.9802322387695312e-08,1.788139343261719e-07,0,0,0
S2B_MSIL2A_20180223T064849_R020_T40RDP_20201014T003814_0000.jpg,S2B_MSIL2A_20180223T064849_R020_T40RDP_20201014T003814,2018-02-23 06:48:49.027000+00:00,2018-02,0.0200131051242351,1.0231610536575315,-0.0593045502901077,0.0588,0.259298,0.17209,28.4,0.8660254037844386,0.5000000000000001,1.1175870895385742e-08,0.0,0,1,1
S2B_MSIL2A_20180223T064849_R020_T40RDP_20201014T003814_0001.jpg,S2B_MSIL2A_20180223T064849_R020_T40RDP_20201014T003814,2018-02-23 06:48:49.027000+00:00,2018-02,0.0200131051242351,1.0231610536575315,-0.0593045502901077,0.0588,0.259298,0.17209,28.4,0.8660254037844386,0.5000000000000001,1.1175870895385742e-08,0.0,0,1,1
S2B_MSIL2A_20180305T064739_R020_T40RDP_20201026T051111_0000.jpg,S2B_MSIL2A_20180305T064739_R020_T40RDP_20201026T051111,2018-03-05 06:47:39.027000+00:00,2018-03,0.0208327881991863,0.8740482330322266,-0.1852513998746872,0.0402,0.124011,0.132437,28.67,1.0,6.123233995736766e-17,2.9802322387695312e-08,0.0,0,1,1
S2B_MSIL2A_20180305T064739_R020_T40RDP_20201026T051111_0001.jpg,S2B_MSIL2A_20180305T064739_R020_T40RDP_20201026T051111,2018-03-05 06:47:39.027000+00:00,2018-03,0.0208327881991863,0.8740482330322266,-0.1852513998746872,0.0402,0.124011,0.132437,28.67,1.0,6.123233995736766e-17,2.9802322387695312e-08,0.0,0,1,1
S2B_MSIL2A_20180315T064629_R020_T40RDP_20201013T092614_0000.jpg,S2B_MSIL2A_20180315T064629_R020_T40RDP_20201013T092614,2018-03-15 06:46:29.027000+00:00,2018-03,0.0285180285573005,0.8973953723907471,-0.1859464794397354,0.0572,0.22878,0.0955901,28.45,1.0,6.123233995736766e-17,0.0,1.788139343261719e-07,0,1,1
S2B_MSIL2A_20180315T064629_R020_T40RDP_20201013T092614_0001.jpg,S2B_MSIL2A_20180315T064629_R020_T40RDP_20201013T092614,2018-03-15 06:46:29.027000+00:00,2018-03,0.0285180285573005,0.8973953723907471,-0.1859464794397354,0.0572,0.22878,0.0955901,28.45,1.0,6.123233995736766e-17,0.0,1.788139343261719e-07,0,1,1
S2A_MSIL2A_20180320T064621_R020_T40RDP_20201013T113227_0000.jpg,S2A_MSIL2A_20180320T064621_R020_T40RDP_20201013T113227,2018-03-20 06:46:21.026000+00:00,2018-03,0.0141180306673049,0.873082160949707,-0.1574500501155853,0.0572,0.22878,0.0955901,28.45,1.0,6.123233995736766e-17,0.0,0.0,0,1,1
S2A_MSIL2A_20180320T064621_R020_T40RDP_20201013T113227_0001.jpg,S2A_MSIL2A_20180320T064621_R020_T40RDP_20201013T113227,2018-03-20 06:46:21.026000+00:00,2018-03,0.0141180306673049,0.873082160949707,-0.1574500501155853,0.0572,0.22878,0.0955901,28.45,1.0,6.123233995736766e-17,0.0,0.0,0,1,1
S2B_MSIL2A_20180325T064629_R020_T40RDP_20201013T140927_0000.jpg,S2B_MSIL2A_20180325T064629_R020_T40RDP_20201013T140927,2018-03-25 06:46:29.027000+00:00,2018-03,0.014006569981575,0.8601179718971252,-0.1662741601467132,0.042,0.15443,0.0269101,30.255,1.0,6.123233995736766e-17,2.9802322387695312e-08,1.788139343261719e-07,0,0,0
S2B_MSIL2A_20180325T064629_R020_T40RDP_20201013T140927_0001.jpg,S2B_MSIL2A_20180325T064629_R020_T40RDP_20201013T140927,2018-03-25 06:46:29.027000+00:00,2018-03,0.014006569981575,0.8601179718971252,-0.1662741601467132,0.042,0.15443,0.0269101,30.255,1.0,6.123233995736766e-17,2.9802322387695312e-08,1.788139343261719e-07,0,0,0
S2B_MSIL2A_20180424T064619_R020_T40RDP_20201013T021211_0000.jpg,S2B_MSIL2A_20180424T064619_R020_T40RDP_20201013T021211,2018-04-24 06:46:19.027000+00:00,2018-04,0.0271573662757873,0.9127913117408752,-0.1526043117046356,0.0316,0.0856509,0.0234251,31.805,0.8660254037844387,-0.4999999999999998,2.9802322387695312e-08,1.1920928955078125e-07,0,0,0
S2B_MSIL2A_20180424T064619_R020_T40RDP_20201013T021211_0001.jpg,S2B_MSIL2A_20180424T064619_R020_T40RDP_20201013T021211,2018-04-24 06:46:19.027000+00:00,2018-04,0.0271573662757873,0.9127913117408752,-0.1526043117046356,0.0316,0.0856509,0.0234251,31.805,0.8660254037844387,-0.4999999999999998,2.9802322387695312e-08,1.1920928955078125e-07,0,0,0
S2A_MSIL2A_20180429T064631_R020_T40RDP_20201013T040255_0000.jpg,S2A_MSIL2A_20180429T064631_R020_T40RDP_20201013T040255,2018-04-29 06:46:31.024000+00:00,2018-04,0.0308065712451934,0.9417847990989684,-0.1438760459423065,0.0316,0.0856509,0.0234251,31.805,0.8660254037844387,-0.4999999999999998,1.4901161193847656e-08,1.1920928955078125e-07,0,0,0
S2A_MSIL2A_20180429T064631_R020_T40RDP_20201013T040255_0001.jpg,S2A_MSIL2A_20180429T064631_R020_T40RDP_20201013T040255,2018-04-29 06:46:31.024000+00:00,2018-04,0.0308065712451934,0.9417847990989684,-0.1438760459423065,0.0316,0.0856509,0.0234251,31.805,0.8660254037844387,-0.4999999999999998,1.4901161193847656e-08,1.1920928955078125e-07,0,0,0
S2B_MSIL2A_20180504T064619_R020_T40RDP_20201012T054955_0000.jpg,S2B_MSIL2A_20180504T064619_R020_T40RDP_20201012T054955,2018-05-04 06:46:19.027000+00:00,2018-05,0.0208655893802642,0.897500216960907,-0.1499808132648468,0.0296,0.079583,0.0355799,31.69,0.4999999999999999,-0.8660254037844387,1.4901161193847656e-08,1.1920928955078125e-07,0,0,0
S2B_MSIL2A_20180504T064619_R020_T40RDP_20201012T054955_0001.jpg,S2B_MSIL2A_20180504T064619_R020_T40RDP_20201012T054955,2018-05-04 06:46:19.027000+00:00,2018-05,0.0208655893802642,0.897500216960907,-0.1499808132648468,0.0296,0.079583,0.0355799,31.69,0.4999999999999999,-0.8660254037844387,1.4901161193847656e-08,1.1920928955078125e-07,0,0,0
S2A_MSIL2A_20180509T064631_R020_T40RDP_20201012T073707_0000.jpg,S2A_MSIL2A_20180509T064631_R020_T40RDP_20201012T073707,2018-05-09 06:46:31.024000+00:00,2018-05,0.0126360654830932,0.8806896805763245,-0.1387871652841568,0.0320667,0.108002,0.0384983,30.32,0.4999999999999999,-0.8660254037844387,1.4901161193847656e-08,1.788139343261719e-07,0,0,0
S2A_MSIL2A_20180509T064631_R020_T40RDP_20201012T073707_0001.jpg,S2A_MSIL2A_20180509T064631_R020_T40RDP_20201012T073707,2018-05-09 06:46:31.024000+00:00,2018-05,0.0126360654830932,0.8806896805763245,-0.1387871652841568,0.0320667,0.108002,0.0384983,30.32,0.4999999999999999,-0.8660254037844387,1.4901161193847656e-08,1.788139343261719e-07,0,0,0
S2A_MSIL2A_20180519T064631_R020_T40RDP_20201012T113634_0000.jpg,S2A_MSIL2A_20180519T064631_R020_T40RDP_20201012T113634,2018-05-19 06:46:31.024000+00:00,2018-05,0.0135540962219238,0.8572302460670471,-0.1648267805576324,0.0,0.0,0.0,28.7425,0.4999999999999999,-0.8660254037844387,0.0,1.1920928955078125e-07,0,0,0
S2A_MSIL2A_20180519T064631_R020_T40RDP_20201012T113634_0001.jpg,S2A_MSIL2A_20180519T064631_R020_T40RDP_20201012T113634,2018-05-19 06:46:31.024000+00:00,2018-05,0.0135540962219238,0.8572302460670471,-0.1648267805576324,0.0,0.0,0.0,28.7425,0.4999999999999999,-0.8660254037844387,0.0,1.1920928955078125e-07,0,0,0
S2A_MSIL2A_20180529T064631_R020_T40RDP_20201012T152100_0000.jpg,S2A_MSIL2A_20180529T064631_R020_T40RDP_20201012T152100,2018-05-29 06:46:31.024000+00:00,2018-05,0.0,0.0,0.0,0.0362,0.103333,0.108935,28.675,0.4999999999999999,-0.8660254037844387,0.0,0.0,0,0,0
S2A_MSIL2A_20180529T064631_R020_T40RDP_20201012T152100_0001.jpg,S2A_MSIL2A_20180529T064631_R020_T40RDP_20201012T152100,2018-05-29 06:46:31.024000+00:00,2018-05,0.0,0.0,0.0,0.0362,0.103333,0.108935,28.675,0.4999999999999999,-0.8660254037844387,0.0,0.0,0,0,0
S2A_MSIL2A_20180608T064621_R020_T40RDP_20201026T185741_0000.jpg,S2A_MSIL2A_20180608T064621_R020_T40RDP_20201026T185741,2018-06-08 06:46:21.024000+00:00,2018-06,0.0,0.0,0.0,0.0644,0.44497,0.108878,27.015,1.2246467991473532e-16,-1.0,0.0,0.0,0,0,0
S2A_MSIL2A_20180608T064621_R020_T40RDP_20201026T185741_0001.jpg,S2A_MSIL2A_20180608T064621_R020_T40RDP_20201026T185741,2018-06-08 06:46:21.024000+00:00,2018-06,0.0,0.0,0.0,0.0644,0.44497,0.108878,27.015,1.2246467991473532e-16,-1.0,0.0,0.0,0,0,0
S2A_MSIL2A_20180618T064621_R020_T40RDP_20201011T232818_0000.jpg,S2A_MSIL2A_20180618T064621_R020_T40RDP_20201011T232818,2018-06-18 06:46:21.024000+00:00,2018-06,0.0,0.0,0.0,0.08605,0.650775,0.249546,24.96,1.2246467991473532e-16,-1.0,0.0,0.0,0,0,0
S2A_MSIL2A_20180618T064621_R020_T40RDP_20201011T232818_0001.jpg,S2A_MSIL2A_20180618T064621_R020_T40RDP_20201011T232818,2018-06-18 06:46:21.024000+00:00,2018-06,0.0,0.0,0.0,0.08605,0.650775,0.249546,24.96,1.2246467991473532e-16,-1.0,0.0,0.0,0,0,0
