scene_id,datetime,collection,cloudcov,tile,xmin,ymin,xmax,ymax
S2B_MSIL2A_20230210T070029_R063_T39QXG_20240813T093046,2023-02-10 07:00:29.024000+00:00,sentinel-2-l2a,0.091655,S2B_MSIL2A_20230210T070029_R063_T39QXG_20240813T093046_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20230210T070029_R063_T39QXG_20240813T093046,2023-02-10 07:00:29.024000+00:00,sentinel-2-l2a,0.091655,S2B_MSIL2A_20230210T070029_R063_T39QXG_20240813T093046_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20230210T070029_R063_T39QXG_20230210T205643,2023-02-10 07:00:29.024000+00:00,sentinel-2-l2a,0.094373,S2B_MSIL2A_20230210T070029_R063_T39QXG_20230210T205643_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20230210T070029_R063_T39QXG_20230210T205643,2023-02-10 07:00:29.024000+00:00,sentinel-2-l2a,0.094373,S2B_MSIL2A_20230210T070029_R063_T39QXG_20230210T205643_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20230205T070101_R063_T39QXG_20240817T062535,2023-02-05 07:01:01.024000+00:00,sentinel-2-l2a,0.330314,S2A_MSIL2A_20230205T070101_R063_T39QXG_20240817T062535_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20230205T070101_R063_T39QXG_20240817T062535,2023-02-05 07:01:01.024000+00:00,sentinel-2-l2a,0.330314,S2A_MSIL2A_20230205T070101_R063_T39QXG_20240817T062535_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20230205T070101_R063_T39QXG_20230206T042309,2023-02-05 07:01:01.024000+00:00,sentinel-2-l2a,0.320261,S2A_MSIL2A_20230205T070101_R063_T39QXG_20230206T042309_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20230205T070101_R063_T39QXG_20230206T042309,2023-02-05 07:01:01.024000+00:00,sentinel-2-l2a,0.320261,S2A_MSIL2A_20230205T070101_R063_T39QXG_20230206T042309_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20230203T071109_R106_T39QXG_20240815T110243,2023-02-03 07:11:09.024000+00:00,sentinel-2-l2a,11.047655,S2B_MSIL2A_20230203T071109_R106_T39QXG_20240815T110243_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20230203T071109_R106_T39QXG_20240815T110243,2023-02-03 07:11:09.024000+00:00,sentinel-2-l2a,11.047655,S2B_MSIL2A_20230203T071109_R106_T39QXG_20240815T110243_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20230203T071109_R106_T39QXG_20230204T013332,2023-02-03 07:11:09.024000+00:00,sentinel-2-l2a,10.994434,S2B_MSIL2A_20230203T071109_R106_T39QXG_20230204T013332_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20230203T071109_R106_T39QXG_20230204T013332,2023-02-03 07:11:09.024000+00:00,sentinel-2-l2a,10.994434,S2B_MSIL2A_20230203T071109_R106_T39QXG_20230204T013332_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20230131T070119_R063_T39QXG_20230131T235314,2023-01-31 07:01:19.024000+00:00,sentinel-2-l2a,0.095458,S2B_MSIL2A_20230131T070119_R063_T39QXG_20230131T235314_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20230131T070119_R063_T39QXG_20230131T235314,2023-01-31 07:01:19.024000+00:00,sentinel-2-l2a,0.095458,S2B_MSIL2A_20230131T070119_R063_T39QXG_20230131T235314_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
