scene_id,datetime,collection,cloudcov,tile,xmin,ymin,xmax,ymax
S2A_MSIL2A_20170808T071311_R106_T39QXG_20210210T212401,2017-08-08 07:13:11.026000+00:00,sentinel-2-l2a,17.374403,S2A_MSIL2A_20170808T071311_R106_T39QXG_20210210T212401_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20170808T071311_R106_T39QXG_20210210T212401,2017-08-08 07:13:11.026000+00:00,sentinel-2-l2a,17.374403,S2A_MSIL2A_20170808T071311_R106_T39QXG_20210210T212401_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556,2017-08-05 06:56:21.026000+00:00,sentinel-2-l2a,29.261841,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556,2017-08-05 06:56:21.026000+00:00,sentinel-2-l2a,29.261841,S2A_MSIL2A_20170805T065621_R063_T39QXG_20210210T194556_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20170803T071309_R106_T39QXG_20210210T185749,2017-08-03 07:13:09.027000+00:00,sentinel-2-l2a,6.541688,S2B_MSIL2A_20170803T071309_R106_T39QXG_20210210T185749_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20170803T071309_R106_T39QXG_20210210T185749,2017-08-03 07:13:09.027000+00:00,sentinel-2-l2a,6.541688,S2B_MSIL2A_20170803T071309_R106_T39QXG_20210210T185749_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,2017-07-31 06:56:19.027000+00:00,sentinel-2-l2a,0.511236,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720,2017-07-31 06:56:19.027000+00:00,sentinel-2-l2a,0.511236,S2B_MSIL2A_20170731T065619_R063_T39QXG_20210210T172720_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20170704T071309_R106_T39QXG_20210210T044104,2017-07-04 07:13:09.027000+00:00,sentinel-2-l2a,15.231036,S2B_MSIL2A_20170704T071309_R106_T39QXG_20210210T044104_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20170704T071309_R106_T39QXG_20210210T044104,2017-07-04 07:13:09.027000+00:00,sentinel-2-l2a,15.231036,S2B_MSIL2A_20170704T071309_R106_T39QXG_20210210T044104_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612,2017-06-26 06:56:21.026000+00:00,sentinel-2-l2a,7.574278,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612,2017-06-26 06:56:21.026000+00:00,sentinel-2-l2a,7.574278,S2A_MSIL2A_20170626T065621_R063_T39QXG_20210210T014612_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041,2017-06-06 06:56:21.026000+00:00,sentinel-2-l2a,11.801583,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041,2017-06-06 06:56:21.026000+00:00,sentinel-2-l2a,11.801583,S2A_MSIL2A_20170606T065621_R063_T39QXG_20210209T205041_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,2018-09-29 06:56:51.024000+00:00,sentinel-2-l2a,0.352209,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705,2018-09-29 06:56:51.024000+00:00,sentinel-2-l2a,0.352209,S2A_MSIL2A_20180929T065651_R063_T39QXG_20201009T060705_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180927T070639_R106_T39QXG_20201009T053401,2018-09-27 07:06:39.024000+00:00,sentinel-2-l2a,2.0944,S2B_MSIL2A_20180927T070639_R106_T39QXG_20201009T053401_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180927T070639_R106_T39QXG_20201009T053401,2018-09-27 07:06:39.024000+00:00,sentinel-2-l2a,2.0944,S2B_MSIL2A_20180927T070639_R106_T39QXG_20201009T053401_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,2018-09-24 06:56:19.024000+00:00,sentinel-2-l2a,1.2227,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750,2018-09-24 06:56:19.024000+00:00,sentinel-2-l2a,1.2227,S2B_MSIL2A_20180924T065619_R063_T39QXG_20201009T042750_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,2018-09-19 06:56:21.024000+00:00,sentinel-2-l2a,0.396996,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121,2018-09-19 06:56:21.024000+00:00,sentinel-2-l2a,0.396996,S2A_MSIL2A_20180919T065621_R063_T39QXG_20201009T024121_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180917T070609_R106_T39QXG_20201009T020645,2018-09-17 07:06:09.024000+00:00,sentinel-2-l2a,2.678988,S2B_MSIL2A_20180917T070609_R106_T39QXG_20201009T020645_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180917T070609_R106_T39QXG_20201009T020645,2018-09-17 07:06:09.024000+00:00,sentinel-2-l2a,2.678988,S2B_MSIL2A_20180917T070609_R106_T39QXG_20201009T020645_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434,2018-09-14 06:56:19.024000+00:00,sentinel-2-l2a,0.333635,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434,2018-09-14 06:56:19.024000+00:00,sentinel-2-l2a,0.333635,S2B_MSIL2A_20180914T065619_R063_T39QXG_20201009T011434_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180912T070621_R106_T39QXG_20201009T001843,2018-09-12 07:06:21.024000+00:00,sentinel-2-l2a,3.483867,S2A_MSIL2A_20180912T070621_R106_T39QXG_20201009T001843_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180912T070621_R106_T39QXG_20201009T001843,2018-09-12 07:06:21.024000+00:00,sentinel-2-l2a,3.483867,S2A_MSIL2A_20180912T070621_R106_T39QXG_20201009T001843_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028,2018-09-09 06:56:21.024000+00:00,sentinel-2-l2a,30.846657,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028,2018-09-09 06:56:21.024000+00:00,sentinel-2-l2a,30.846657,S2A_MSIL2A_20180909T065621_R063_T39QXG_20201008T231028_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180907T070609_R106_T39QXG_20201011T094726,2018-09-07 07:06:09.024000+00:00,sentinel-2-l2a,6.050025,S2B_MSIL2A_20180907T070609_R106_T39QXG_20201011T094726_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180907T070609_R106_T39QXG_20201011T094726,2018-09-07 07:06:09.024000+00:00,sentinel-2-l2a,6.050025,S2B_MSIL2A_20180907T070609_R106_T39QXG_20201011T094726_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613,2018-09-04 06:56:19.024000+00:00,sentinel-2-l2a,0.237451,S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613,2018-09-04 06:56:19.024000+00:00,sentinel-2-l2a,0.237451,S2B_MSIL2A_20180904T065619_R063_T39QXG_20201011T083613_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180902T070621_R106_T39QXG_20201011T072937,2018-09-02 07:06:21.024000+00:00,sentinel-2-l2a,4.884617,S2A_MSIL2A_20180902T070621_R106_T39QXG_20201011T072937_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180902T070621_R106_T39QXG_20201011T072937,2018-09-02 07:06:21.024000+00:00,sentinel-2-l2a,4.884617,S2A_MSIL2A_20180902T070621_R106_T39QXG_20201011T072937_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110,2018-08-30 06:56:21.024000+00:00,sentinel-2-l2a,2.012299,S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110,2018-08-30 06:56:21.024000+00:00,sentinel-2-l2a,2.012299,S2A_MSIL2A_20180830T065621_R063_T39QXG_20201103T141110_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180828T070609_R106_T39QXG_20201027T060148,2018-08-28 07:06:09.024000+00:00,sentinel-2-l2a,26.605247,S2B_MSIL2A_20180828T070609_R106_T39QXG_20201027T060148_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180828T070609_R106_T39QXG_20201027T060148,2018-08-28 07:06:09.024000+00:00,sentinel-2-l2a,26.605247,S2B_MSIL2A_20180828T070609_R106_T39QXG_20201027T060148_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180825T065619_R063_T39QXG_20201011T065431,2018-08-25 06:56:19.024000+00:00,sentinel-2-l2a,0.84948,S2B_MSIL2A_20180825T065619_R063_T39QXG_20201011T065431_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180825T065619_R063_T39QXG_20201011T065431,2018-08-25 06:56:19.024000+00:00,sentinel-2-l2a,0.84948,S2B_MSIL2A_20180825T065619_R063_T39QXG_20201011T065431_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180820T065621_R063_T39QXG_20201011T042051,2018-08-20 06:56:21.024000+00:00,sentinel-2-l2a,0.349873,S2A_MSIL2A_20180820T065621_R063_T39QXG_20201011T042051_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180820T065621_R063_T39QXG_20201011T042051,2018-08-20 06:56:21.024000+00:00,sentinel-2-l2a,0.349873,S2A_MSIL2A_20180820T065621_R063_T39QXG_20201011T042051_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180818T070619_R106_T39QXG_20201011T033733,2018-08-18 07:06:19.024000+00:00,sentinel-2-l2a,8.836779,S2B_MSIL2A_20180818T070619_R106_T39QXG_20201011T033733_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180818T070619_R106_T39QXG_20201011T033733,2018-08-18 07:06:19.024000+00:00,sentinel-2-l2a,8.836779,S2B_MSIL2A_20180818T070619_R106_T39QXG_20201011T033733_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180815T065729_R063_T39QXG_20201011T021229,2018-08-15 06:57:29.024000+00:00,sentinel-2-l2a,0.667971,S2B_MSIL2A_20180815T065729_R063_T39QXG_20201011T021229_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180815T065729_R063_T39QXG_20201011T021229,2018-08-15 06:57:29.024000+00:00,sentinel-2-l2a,0.667971,S2B_MSIL2A_20180815T065729_R063_T39QXG_20201011T021229_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180813T070621_R106_T39QXG_20201011T010433,2018-08-13 07:06:21.024000+00:00,sentinel-2-l2a,36.452644,S2A_MSIL2A_20180813T070621_R106_T39QXG_20201011T010433_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180813T070621_R106_T39QXG_20201011T010433,2018-08-13 07:06:21.024000+00:00,sentinel-2-l2a,36.452644,S2A_MSIL2A_20180813T070621_R106_T39QXG_20201011T010433_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180810T065621_R063_T39QXG_20201010T234149,2018-08-10 06:56:21.024000+00:00,sentinel-2-l2a,29.664454,S2A_MSIL2A_20180810T065621_R063_T39QXG_20201010T234149_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180810T065621_R063_T39QXG_20201010T234149,2018-08-10 06:56:21.024000+00:00,sentinel-2-l2a,29.664454,S2A_MSIL2A_20180810T065621_R063_T39QXG_20201010T234149_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180731T065621_R063_T39QXG_20201011T220026,2018-07-31 06:56:21.024000+00:00,sentinel-2-l2a,2.287589,S2A_MSIL2A_20180731T065621_R063_T39QXG_20201011T220026_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180731T065621_R063_T39QXG_20201011T220026,2018-07-31 06:56:21.024000+00:00,sentinel-2-l2a,2.287589,S2A_MSIL2A_20180731T065621_R063_T39QXG_20201011T220026_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180726T065619_R063_T39QXG_20201011T202045,2018-07-26 06:56:19.024000+00:00,sentinel-2-l2a,1.253186,S2B_MSIL2A_20180726T065619_R063_T39QXG_20201011T202045_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180726T065619_R063_T39QXG_20201011T202045,2018-07-26 06:56:19.024000+00:00,sentinel-2-l2a,1.253186,S2B_MSIL2A_20180726T065619_R063_T39QXG_20201011T202045_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180721T065621_R063_T39QXG_20201011T181451,2018-07-21 06:56:21.024000+00:00,sentinel-2-l2a,2.675602,S2A_MSIL2A_20180721T065621_R063_T39QXG_20201011T181451_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180721T065621_R063_T39QXG_20201011T181451,2018-07-21 06:56:21.024000+00:00,sentinel-2-l2a,2.675602,S2A_MSIL2A_20180721T065621_R063_T39QXG_20201011T181451_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180716T065619_R063_T39QXG_20201011T163441,2018-07-16 06:56:19.024000+00:00,sentinel-2-l2a,1.580715,S2B_MSIL2A_20180716T065619_R063_T39QXG_20201011T163441_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180716T065619_R063_T39QXG_20201011T163441,2018-07-16 06:56:19.024000+00:00,sentinel-2-l2a,1.580715,S2B_MSIL2A_20180716T065619_R063_T39QXG_20201011T163441_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180709T070619_R106_T39QXG_20201011T135143,2018-07-09 07:06:19.024000+00:00,sentinel-2-l2a,26.883636,S2B_MSIL2A_20180709T070619_R106_T39QXG_20201011T135143_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180709T070619_R106_T39QXG_20201011T135143,2018-07-09 07:06:19.024000+00:00,sentinel-2-l2a,26.883636,S2B_MSIL2A_20180709T070619_R106_T39QXG_20201011T135143_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309,2018-07-06 06:56:19.024000+00:00,sentinel-2-l2a,20.160742,S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309,2018-07-06 06:56:19.024000+00:00,sentinel-2-l2a,20.160742,S2B_MSIL2A_20180706T065619_R063_T39QXG_20201011T124309_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015,2018-07-01 06:56:21.024000+00:00,sentinel-2-l2a,1.349737,S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015,2018-07-01 06:56:21.024000+00:00,sentinel-2-l2a,1.349737,S2A_MSIL2A_20180701T065621_R063_T39QXG_20201011T104015_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042,2019-09-29 06:56:49.024000+00:00,sentinel-2-l2a,0.818086,S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042,2019-09-29 06:56:49.024000+00:00,sentinel-2-l2a,0.818086,S2B_MSIL2A_20190929T065649_R063_T39QXG_20201004T183042_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20190927T070641_R106_T39QXG_20201004T173603,2019-09-27 07:06:41.024000+00:00,sentinel-2-l2a,2.222713,S2A_MSIL2A_20190927T070641_R106_T39QXG_20201004T173603_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20190927T070641_R106_T39QXG_20201004T173603,2019-09-27 07:06:41.024000+00:00,sentinel-2-l2a,2.222713,S2A_MSIL2A_20190927T070641_R106_T39QXG_20201004T173603_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20190922T070619_R106_T39QXG_20201004T160945,2019-09-22 07:06:19.024000+00:00,sentinel-2-l2a,1.016964,S2B_MSIL2A_20190922T070619_R106_T39QXG_20201004T160945_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20190922T070619_R106_T39QXG_20201004T160945,2019-09-22 07:06:19.024000+00:00,sentinel-2-l2a,1.016964,S2B_MSIL2A_20190922T070619_R106_T39QXG_20201004T160945_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137,2019-09-19 06:56:19.024000+00:00,sentinel-2-l2a,1.539812,S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137,2019-09-19 06:56:19.024000+00:00,sentinel-2-l2a,1.539812,S2B_MSIL2A_20190919T065619_R063_T39QXG_20201004T150137_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20190917T070621_R106_T39QXG_20201004T140443,2019-09-17 07:06:21.024000+00:00,sentinel-2-l2a,14.930452,S2A_MSIL2A_20190917T070621_R106_T39QXG_20201004T140443_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20190917T070621_R106_T39QXG_20201004T140443,2019-09-17 07:06:21.024000+00:00,sentinel-2-l2a,14.930452,S2A_MSIL2A_20190917T070621_R106_T39QXG_20201004T140443_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20190914T065621_R063_T39QXG_20201004T125801,2019-09-14 06:56:21.024000+00:00,sentinel-2-l2a,30.0483,S2A_MSIL2A_20190914T065621_R063_T39QXG_20201004T125801_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20190914T065621_R063_T39QXG_20201004T125801,2019-09-14 06:56:21.024000+00:00,sentinel-2-l2a,30.0483,S2A_MSIL2A_20190914T065621_R063_T39QXG_20201004T125801_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20190912T070619_R106_T39QXG_20201004T122204,2019-09-12 07:06:19.024000+00:00,sentinel-2-l2a,4.587453,S2B_MSIL2A_20190912T070619_R106_T39QXG_20201004T122204_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20190912T070619_R106_T39QXG_20201004T122204,2019-09-12 07:06:19.024000+00:00,sentinel-2-l2a,4.587453,S2B_MSIL2A_20190912T070619_R106_T39QXG_20201004T122204_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
