scene_id,datetime,collection,cloudcov,tile,xmin,ymin,xmax,ymax
S2B_MSIL2A_20180318T065619_R063_T39QXG_20201013T105007,2018-03-18 06:56:19.027000+00:00,sentinel-2-l2a,5.39252,S2B_MSIL2A_20180318T065619_R063_T39QXG_20201013T105007_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180318T065619_R063_T39QXG_20201013T105007,2018-03-18 06:56:19.027000+00:00,sentinel-2-l2a,5.39252,S2B_MSIL2A_20180318T065619_R063_T39QXG_20201013T105007_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180316T070631_R106_T39QXG_20201013T094042,2018-03-16 07:06:31.026000+00:00,sentinel-2-l2a,11.833595,S2A_MSIL2A_20180316T070631_R106_T39QXG_20201013T094042_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180316T070631_R106_T39QXG_20201013T094042,2018-03-16 07:06:31.026000+00:00,sentinel-2-l2a,11.833595,S2A_MSIL2A_20180316T070631_R106_T39QXG_20201013T094042_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180313T065651_R063_T39QXG_20201013T082101,2018-03-13 06:56:51.026000+00:00,sentinel-2-l2a,6.025182,S2A_MSIL2A_20180313T065651_R063_T39QXG_20201013T082101_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180313T065651_R063_T39QXG_20201013T082101,2018-03-13 06:56:51.026000+00:00,sentinel-2-l2a,6.025182,S2A_MSIL2A_20180313T065651_R063_T39QXG_20201013T082101_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180308T065719_R063_T39QXG_20201013T080744,2018-03-08 06:57:19.027000+00:00,sentinel-2-l2a,5.17634,S2B_MSIL2A_20180308T065719_R063_T39QXG_20201013T080744_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180308T065719_R063_T39QXG_20201013T080744,2018-03-08 06:57:19.027000+00:00,sentinel-2-l2a,5.17634,S2B_MSIL2A_20180308T065719_R063_T39QXG_20201013T080744_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180306T070741_R106_T39QXG_20201013T071413,2018-03-06 07:07:41.026000+00:00,sentinel-2-l2a,10.563282,S2A_MSIL2A_20180306T070741_R106_T39QXG_20201013T071413_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180306T070741_R106_T39QXG_20201013T071413,2018-03-06 07:07:41.026000+00:00,sentinel-2-l2a,10.563282,S2A_MSIL2A_20180306T070741_R106_T39QXG_20201013T071413_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180303T065801_R063_T39QXG_20201013T055226,2018-03-03 06:58:01.026000+00:00,sentinel-2-l2a,3.273536,S2A_MSIL2A_20180303T065801_R063_T39QXG_20201013T055226_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180303T065801_R063_T39QXG_20201013T055226,2018-03-03 06:58:01.026000+00:00,sentinel-2-l2a,3.273536,S2A_MSIL2A_20180303T065801_R063_T39QXG_20201013T055226_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180226T065829_R063_T39QXG_20201104T154320,2018-02-26 06:58:29.027000+00:00,sentinel-2-l2a,7.136556,S2B_MSIL2A_20180226T065829_R063_T39QXG_20201104T154320_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180226T065829_R063_T39QXG_20201104T154320,2018-02-26 06:58:29.027000+00:00,sentinel-2-l2a,7.136556,S2B_MSIL2A_20180226T065829_R063_T39QXG_20201104T154320_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180221T065911_R063_T39QXG_20201013T234500,2018-02-21 06:59:11.026000+00:00,sentinel-2-l2a,0.399126,S2A_MSIL2A_20180221T065911_R063_T39QXG_20201013T234500_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180221T065911_R063_T39QXG_20201013T234500,2018-02-21 06:59:11.026000+00:00,sentinel-2-l2a,0.399126,S2A_MSIL2A_20180221T065911_R063_T39QXG_20201013T234500_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180219T070929_R106_T39QXG_20201013T231123,2018-02-19 07:09:29.027000+00:00,sentinel-2-l2a,1.512981,S2B_MSIL2A_20180219T070929_R106_T39QXG_20201013T231123_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180219T070929_R106_T39QXG_20201013T231123,2018-02-19 07:09:29.027000+00:00,sentinel-2-l2a,1.512981,S2B_MSIL2A_20180219T070929_R106_T39QXG_20201013T231123_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180216T065929_R063_T39QXG_20201013T220228,2018-02-16 06:59:29.027000+00:00,sentinel-2-l2a,0.353731,S2B_MSIL2A_20180216T065929_R063_T39QXG_20201013T220228_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180216T065929_R063_T39QXG_20201013T220228,2018-02-16 06:59:29.027000+00:00,sentinel-2-l2a,0.353731,S2B_MSIL2A_20180216T065929_R063_T39QXG_20201013T220228_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180211T070021_R063_T39QXG_20201026T022414,2018-02-11 07:00:21.026000+00:00,sentinel-2-l2a,22.959598,S2A_MSIL2A_20180211T070021_R063_T39QXG_20201026T022414_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180211T070021_R063_T39QXG_20201026T022414,2018-02-11 07:00:21.026000+00:00,sentinel-2-l2a,22.959598,S2A_MSIL2A_20180211T070021_R063_T39QXG_20201026T022414_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180209T071029_R106_T39QXG_20201025T234348,2018-02-09 07:10:29.027000+00:00,sentinel-2-l2a,1.015024,S2B_MSIL2A_20180209T071029_R106_T39QXG_20201025T234348_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180209T071029_R106_T39QXG_20201025T234348,2018-02-09 07:10:29.027000+00:00,sentinel-2-l2a,1.015024,S2B_MSIL2A_20180209T071029_R106_T39QXG_20201025T234348_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180201T070111_R063_T39QXG_20201013T174623,2018-02-01 07:01:11.026000+00:00,sentinel-2-l2a,35.583389,S2A_MSIL2A_20180201T070111_R063_T39QXG_20201013T174623_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180201T070111_R063_T39QXG_20201013T174623,2018-02-01 07:01:11.026000+00:00,sentinel-2-l2a,35.583389,S2A_MSIL2A_20180201T070111_R063_T39QXG_20201013T174623_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180130T071129_R106_T39QXG_20201014T101103,2018-01-30 07:11:29.027000+00:00,sentinel-2-l2a,29.161336,S2B_MSIL2A_20180130T071129_R106_T39QXG_20201014T101103_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180130T071129_R106_T39QXG_20201014T101103,2018-01-30 07:11:29.027000+00:00,sentinel-2-l2a,29.161336,S2B_MSIL2A_20180130T071129_R106_T39QXG_20201014T101103_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640,2018-01-27 07:01:39.027000+00:00,sentinel-2-l2a,9.741474,S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640,2018-01-27 07:01:39.027000+00:00,sentinel-2-l2a,9.741474,S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180125T071151_R106_T39QXG_20201014T083400,2018-01-25 07:11:51.026000+00:00,sentinel-2-l2a,6.916262,S2A_MSIL2A_20180125T071151_R106_T39QXG_20201014T083400_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180125T071151_R106_T39QXG_20201014T083400,2018-01-25 07:11:51.026000+00:00,sentinel-2-l2a,6.916262,S2A_MSIL2A_20180125T071151_R106_T39QXG_20201014T083400_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180120T071209_R106_T39QXG_20201014T072027,2018-01-20 07:12:09.027000+00:00,sentinel-2-l2a,0.803916,S2B_MSIL2A_20180120T071209_R106_T39QXG_20201014T072027_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180120T071209_R106_T39QXG_20201014T072027,2018-01-20 07:12:09.027000+00:00,sentinel-2-l2a,0.803916,S2B_MSIL2A_20180120T071209_R106_T39QXG_20201014T072027_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903,2018-01-17 07:02:19.027000+00:00,sentinel-2-l2a,11.231081,S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903,2018-01-17 07:02:19.027000+00:00,sentinel-2-l2a,11.231081,S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638,2018-01-12 07:02:31.026000+00:00,sentinel-2-l2a,7.001851,S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638,2018-01-12 07:02:31.026000+00:00,sentinel-2-l2a,7.001851,S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180110T071239_R106_T39QXG_20201014T044426,2018-01-10 07:12:39.027000+00:00,sentinel-2-l2a,6.495314,S2B_MSIL2A_20180110T071239_R106_T39QXG_20201014T044426_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180110T071239_R106_T39QXG_20201014T044426,2018-01-10 07:12:39.027000+00:00,sentinel-2-l2a,6.495314,S2B_MSIL2A_20180110T071239_R106_T39QXG_20201014T044426_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20180107T070249_R063_T39QXG_20201014T040002,2018-01-07 07:02:49.027000+00:00,sentinel-2-l2a,0.170344,S2B_MSIL2A_20180107T070249_R063_T39QXG_20201014T040002_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20180107T070249_R063_T39QXG_20201014T040002,2018-01-07 07:02:49.027000+00:00,sentinel-2-l2a,0.170344,S2B_MSIL2A_20180107T070249_R063_T39QXG_20201014T040002_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20180105T071301_R106_T39QXG_20201014T032544,2018-01-05 07:13:01.026000+00:00,sentinel-2-l2a,1.209487,S2A_MSIL2A_20180105T071301_R106_T39QXG_20201014T032544_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20180105T071301_R106_T39QXG_20201014T032544,2018-01-05 07:13:01.026000+00:00,sentinel-2-l2a,1.209487,S2A_MSIL2A_20180105T071301_R106_T39QXG_20201014T032544_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20171231T071259_R106_T39QXG_20201014T173826,2017-12-31 07:12:59.027000+00:00,sentinel-2-l2a,10.297051,S2B_MSIL2A_20171231T071259_R106_T39QXG_20201014T173826_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20171231T071259_R106_T39QXG_20201014T173826,2017-12-31 07:12:59.027000+00:00,sentinel-2-l2a,10.297051,S2B_MSIL2A_20171231T071259_R106_T39QXG_20201014T173826_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20171228T070259_R063_T39QXG_20201014T170056,2017-12-28 07:02:59.027000+00:00,sentinel-2-l2a,0.247418,S2B_MSIL2A_20171228T070259_R063_T39QXG_20201014T170056_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20171228T070259_R063_T39QXG_20201014T170056,2017-12-28 07:02:59.027000+00:00,sentinel-2-l2a,0.247418,S2B_MSIL2A_20171228T070259_R063_T39QXG_20201014T170056_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20171226T071311_R106_T39QXG_20201014T162521,2017-12-26 07:13:11.026000+00:00,sentinel-2-l2a,9.292976,S2A_MSIL2A_20171226T071311_R106_T39QXG_20201014T162521_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20171226T071311_R106_T39QXG_20201014T162521,2017-12-26 07:13:11.026000+00:00,sentinel-2-l2a,9.292976,S2A_MSIL2A_20171226T071311_R106_T39QXG_20201014T162521_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
