fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,scene_id,ndwi_std,tile,fai_std,chlor_a,kd490,flh,sst,year,month,season,hab_label
0.0450426340103149,2018-01-27 07:01:39.027000+00:00,0.8766319751739502,16384,1.788139343261719e-07,-0.1964807361364364,S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640,2.9802322387695312e-08,S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640_0000.jpg,0.0,1.20884,0.118933,0.589822,26.0983,2018,1,winter,0
0.0450426340103149,2018-01-27 07:01:39.027000+00:00,0.8766319751739502,16384,1.788139343261719e-07,-0.1964807361364364,S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640,2.9802322387695312e-08,S2B_MSIL2A_20180127T070139_R063_T39QXG_20201014T091640_0001.jpg,0.0,1.20884,0.118933,0.589822,26.0983,2018,1,winter,0
0.0350229442119598,2018-01-17 07:02:19.027000+00:00,0.857026994228363,16384,0.0,-0.1938018947839737,S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903,2.9802322387695312e-08,S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903_0000.jpg,0.0,1.19261,0.1184,0.28582,26.3517,2018,1,winter,0
0.0350229442119598,2018-01-17 07:02:19.027000+00:00,0.857026994228363,16384,0.0,-0.1938018947839737,S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903,2.9802322387695312e-08,S2B_MSIL2A_20180117T070219_R063_T39QXG_20201014T062903_0001.jpg,0.0,1.19261,0.1184,0.28582,26.3517,2018,1,winter,0
0.042327880859375,2018-01-12 07:02:31.026000+00:00,0.8817272782325745,16384,1.1920928955078125e-07,-0.18482705950737,S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638,2.9802322387695312e-08,S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638_0000.jpg,0.0,0.981467,0.0998,0.336446,25.81,2018,1,winter,0
0.042327880859375,2018-01-12 07:02:31.026000+00:00,0.8817272782325745,16384,1.1920928955078125e-07,-0.18482705950737,S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638,2.9802322387695312e-08,S2A_MSIL2A_20180112T070231_R063_T39QXG_20201014T050638_0001.jpg,0.0,0.981467,0.0998,0.336446,25.81,2018,1,winter,0
0.0388852581381797,2018-01-07 07:02:49.027000+00:00,0.8748940825462341,16384,1.788139343261719e-07,-0.1865410953760147,S2B_MSIL2A_20180107T070249_R063_T39QXG_20201014T040002,0.0,S2B_MSIL2A_20180107T070249_R063_T39QXG_20201014T040002_0000.jpg,7.450580596923828e-09,0.989238,0.100567,0.322583,25.97,2018,1,winter,0
0.0388852581381797,2018-01-07 07:02:49.027000+00:00,0.8748940825462341,16384,1.788139343261719e-07,-0.1865410953760147,S2B_MSIL2A_20180107T070249_R063_T39QXG_20201014T040002,0.0,S2B_MSIL2A_20180107T070249_R063_T39QXG_20201014T040002_0001.jpg,7.450580596923828e-09,0.989238,0.100567,0.322583,25.97,2018,1,winter,0
0.0401114821434021,2017-12-28 07:02:59.027000+00:00,0.8662822246551514,16384,1.788139343261719e-07,-0.1971517205238342,S2B_MSIL2A_20171228T070259_R063_T39QXG_20201014T170056,1.4901161193847656e-08,S2B_MSIL2A_20171228T070259_R063_T39QXG_20201014T170056_0000.jpg,0.0,1.01705,0.1016,0.433635,26.175,2017,12,winter,0
0.0401114821434021,2017-12-28 07:02:59.027000+00:00,0.8662822246551514,16384,1.788139343261719e-07,-0.1971517205238342,S2B_MSIL2A_20171228T070259_R063_T39QXG_20201014T170056,1.4901161193847656e-08,S2B_MSIL2A_20171228T070259_R063_T39QXG_20201014T170056_0001.jpg,0.0,1.01705,0.1016,0.433635,26.175,2017,12,winter,0
