scene_id,datetime,collection,cloudcov,tile,xmin,ymin,xmax,ymax
S2A_MSIL2A_20240910T070621_R106_T39QXG_20240910T121313,2024-09-10 07:06:21.024000+00:00,sentinel-2-l2a,0.166419,S2A_MSIL2A_20240910T070621_R106_T39QXG_20240910T121313_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20240910T070621_R106_T39QXG_20240910T121313,2024-09-10 07:06:21.024000+00:00,sentinel-2-l2a,0.166419,S2A_MSIL2A_20240910T070621_R106_T39QXG_20240910T121313_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20240907T065621_R063_T39QXG_20240907T115459,2024-09-07 06:56:21.024000+00:00,sentinel-2-l2a,3.133672,S2A_MSIL2A_20240907T065621_R063_T39QXG_20240907T115459_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20240907T065621_R063_T39QXG_20240907T115459,2024-09-07 06:56:21.024000+00:00,sentinel-2-l2a,3.133672,S2A_MSIL2A_20240907T065621_R063_T39QXG_20240907T115459_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20240905T070629_R106_T39QXG_20240905T113431,2024-09-05 07:06:29.024000+00:00,sentinel-2-l2a,3.206744,S2B_MSIL2A_20240905T070629_R106_T39QXG_20240905T113431_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20240905T070629_R106_T39QXG_20240905T113431,2024-09-05 07:06:29.024000+00:00,sentinel-2-l2a,3.206744,S2B_MSIL2A_20240905T070629_R106_T39QXG_20240905T113431_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20240902T065629_R063_T39QXG_20240902T111143,2024-09-02 06:56:29.024000+00:00,sentinel-2-l2a,18.502122,S2B_MSIL2A_20240902T065629_R063_T39QXG_20240902T111143_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20240902T065629_R063_T39QXG_20240902T111143,2024-09-02 06:56:29.024000+00:00,sentinel-2-l2a,18.502122,S2B_MSIL2A_20240902T065629_R063_T39QXG_20240902T111143_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20240831T070621_R106_T39QXG_20240831T122549,2024-08-31 07:06:21.024000+00:00,sentinel-2-l2a,16.050369,S2A_MSIL2A_20240831T070621_R106_T39QXG_20240831T122549_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20240831T070621_R106_T39QXG_20240831T122549,2024-08-31 07:06:21.024000+00:00,sentinel-2-l2a,16.050369,S2A_MSIL2A_20240831T070621_R106_T39QXG_20240831T122549_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20240828T065621_R063_T39QXG_20240828T121854,2024-08-28 06:56:21.024000+00:00,sentinel-2-l2a,0.265225,S2A_MSIL2A_20240828T065621_R063_T39QXG_20240828T121854_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20240828T065621_R063_T39QXG_20240828T121854,2024-08-28 06:56:21.024000+00:00,sentinel-2-l2a,0.265225,S2A_MSIL2A_20240828T065621_R063_T39QXG_20240828T121854_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20240826T070619_R106_T39QXG_20240826T103222,2024-08-26 07:06:19.024000+00:00,sentinel-2-l2a,24.657068,S2B_MSIL2A_20240826T070619_R106_T39QXG_20240826T103222_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20240826T070619_R106_T39QXG_20240826T103222,2024-08-26 07:06:19.024000+00:00,sentinel-2-l2a,24.657068,S2B_MSIL2A_20240826T070619_R106_T39QXG_20240826T103222_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20240823T065619_R063_T39QXG_20240823T113539,2024-08-23 06:56:19.024000+00:00,sentinel-2-l2a,0.52324,S2B_MSIL2A_20240823T065619_R063_T39QXG_20240823T113539_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20240823T065619_R063_T39QXG_20240823T113539,2024-08-23 06:56:19.024000+00:00,sentinel-2-l2a,0.52324,S2B_MSIL2A_20240823T065619_R063_T39QXG_20240823T113539_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20240821T070621_R106_T39QXG_20240821T123547,2024-08-21 07:06:21.024000+00:00,sentinel-2-l2a,25.886652,S2A_MSIL2A_20240821T070621_R106_T39QXG_20240821T123547_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20240821T070621_R106_T39QXG_20240821T123547,2024-08-21 07:06:21.024000+00:00,sentinel-2-l2a,25.886652,S2A_MSIL2A_20240821T070621_R106_T39QXG_20240821T123547_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20240813T065629_R063_T39QXG_20240813T121221,2024-08-13 06:56:29.024000+00:00,sentinel-2-l2a,0.145836,S2B_MSIL2A_20240813T065629_R063_T39QXG_20240813T121221_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20240813T065629_R063_T39QXG_20240813T121221,2024-08-13 06:56:29.024000+00:00,sentinel-2-l2a,0.145836,S2B_MSIL2A_20240813T065629_R063_T39QXG_20240813T121221_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20240808T065621_R063_T39QXG_20240808T130850,2024-08-08 06:56:21.024000+00:00,sentinel-2-l2a,13.60026,S2A_MSIL2A_20240808T065621_R063_T39QXG_20240808T130850_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20240808T065621_R063_T39QXG_20240808T130850,2024-08-08 06:56:21.024000+00:00,sentinel-2-l2a,13.60026,S2A_MSIL2A_20240808T065621_R063_T39QXG_20240808T130850_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20240729T065621_R063_T39QXG_20240729T121701,2024-07-29 06:56:21.024000+00:00,sentinel-2-l2a,9.231658,S2A_MSIL2A_20240729T065621_R063_T39QXG_20240729T121701_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20240729T065621_R063_T39QXG_20240729T121701,2024-07-29 06:56:21.024000+00:00,sentinel-2-l2a,9.231658,S2A_MSIL2A_20240729T065621_R063_T39QXG_20240729T121701_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20240719T065621_R063_T39QXG_20240719T132007,2024-07-19 06:56:21.024000+00:00,sentinel-2-l2a,6.398439,S2A_MSIL2A_20240719T065621_R063_T39QXG_20240719T132007_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20240719T065621_R063_T39QXG_20240719T132007,2024-07-19 06:56:21.024000+00:00,sentinel-2-l2a,6.398439,S2A_MSIL2A_20240719T065621_R063_T39QXG_20240719T132007_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20240714T065619_R063_T39QXG_20240714T115201,2024-07-14 06:56:19.024000+00:00,sentinel-2-l2a,0.688896,S2B_MSIL2A_20240714T065619_R063_T39QXG_20240714T115201_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20240714T065619_R063_T39QXG_20240714T115201,2024-07-14 06:56:19.024000+00:00,sentinel-2-l2a,0.688896,S2B_MSIL2A_20240714T065619_R063_T39QXG_20240714T115201_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20240704T065629_R063_T39QXG_20240705T224349,2024-07-04 06:56:29.024000+00:00,sentinel-2-l2a,0.481392,S2B_MSIL2A_20240704T065629_R063_T39QXG_20240705T224349_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20240704T065629_R063_T39QXG_20240705T224349,2024-07-04 06:56:29.024000+00:00,sentinel-2-l2a,0.481392,S2B_MSIL2A_20240704T065629_R063_T39QXG_20240705T224349_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20240702T070621_R106_T39QXG_20240702T124654,2024-07-02 07:06:21.024000+00:00,sentinel-2-l2a,15.963846,S2A_MSIL2A_20240702T070621_R106_T39QXG_20240702T124654_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20240624T065629_R063_T39QXG_20240624T103302,2024-06-24 06:56:29.024000+00:00,sentinel-2-l2a,0.378532,S2B_MSIL2A_20240624T065629_R063_T39QXG_20240624T103302_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20240624T065629_R063_T39QXG_20240624T103302,2024-06-24 06:56:29.024000+00:00,sentinel-2-l2a,0.378532,S2B_MSIL2A_20240624T065629_R063_T39QXG_20240624T103302_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20240622T070631_R106_T39QXG_20240622T121141,2024-06-22 07:06:31.024000+00:00,sentinel-2-l2a,35.719159,S2A_MSIL2A_20240622T070631_R106_T39QXG_20240622T121141_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20240622T070631_R106_T39QXG_20240622T121141,2024-06-22 07:06:31.024000+00:00,sentinel-2-l2a,35.719159,S2A_MSIL2A_20240622T070631_R106_T39QXG_20240622T121141_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2A_MSIL2A_20240619T065631_R063_T39QXG_20240619T131334,2024-06-19 06:56:31.024000+00:00,sentinel-2-l2a,5.155507,S2A_MSIL2A_20240619T065631_R063_T39QXG_20240619T131334_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2A_MSIL2A_20240619T065631_R063_T39QXG_20240619T131334,2024-06-19 06:56:31.024000+00:00,sentinel-2-l2a,5.155507,S2A_MSIL2A_20240619T065631_R063_T39QXG_20240619T131334_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
S2B_MSIL2A_20240617T070629_R106_T39QXG_20240617T112044,2024-06-17 07:06:29.024000+00:00,sentinel-2-l2a,30.846468,S2B_MSIL2A_20240617T070629_R106_T39QXG_20240617T112044_0000.jpg,-59973.0,269735.7,-59909.0,269799.7
S2B_MSIL2A_20240617T070629_R106_T39QXG_20240617T112044,2024-06-17 07:06:29.024000+00:00,sentinel-2-l2a,30.846468,S2B_MSIL2A_20240617T070629_R106_T39QXG_20240617T112044_0001.jpg,-59966.6,269742.1,-59915.4,269793.3
